CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
37	12016	230	0.9735	0.000
16	37	230	0.9916	0.000
16	24	230	0.9966	0.000
37	46	230	0.9695	0.000
12016	12026	230	0.9987	0.000
46	12016	230	0.9968	0.000
24	37	230	0.9985	0.000
46	12026	230	0.9962	0.000
59	12016	230	0.9676	0.000
10449	11363	231	0.7541	0.000
11728	11751	231	0.7082	203.962
10449	11753	231	0.7647	23.037
10640	11363	231	0.7045	468.917
11725	11753	231	0.7679	135.975
11751	11753	231	0.8461	67.988
3813	4222	234	0.8631	0.000
11865	11867	235	0.9709	1.995
11867	11889	235	0.7062	-0.997
9765	10375	236	0.8913	-0.000
10446	10653	238	0.8112	74.019
10745	11280	238	0.8569	-0.001
10414	10653	238	0.8325	-0.001
10414	10764	238	0.8157	0.997
10573	10653	238	0.7825	73.021
10414	11061	238	0.7494	-74.019
10573	10745	238	0.8802	-0.998
10573	11061	238	0.8423	-0.997
10764	11061	238	0.772	-75.016
10225	10573	238	0.8882	0.001
10225	11061	238	0.8262	-0.995
10446	11061	238	0.8063	0.001
10653	11280	238	0.8038	-74.020
10225	10414	238	0.8083	73.023
10573	11280	238	0.8455	-1.000
10446	10573	238	0.8051	0.998
10653	10764	238	0.7676	0.998
10745	11061	238	0.8813	0.001
10653	10745	238	0.8007	-74.019
10414	10573	238	0.7961	-73.022
10225	10446	238	0.8215	-0.997
10446	10745	238	0.8263	0.000
10745	10764	238	0.7969	75.017
10764	11280	238	0.792	-75.019
10653	11061	238	0.8135	-74.017
10446	11280	238	0.8237	-0.001
10225	11280	238	0.8222	-0.998
10414	10446	238	0.7451	-74.020
10414	11280	238	0.7733	-74.022
11061	11280	238	0.854	-0.003
10225	10745	238	0.8481	-0.997
10446	10764	238	0.7414	75.017
10225	10653	238	0.7781	73.022
8560	8563	240	0.7036	-1.003
8563	8898	240	0.7115	1.001
8560	8898	240	0.787	-0.001
8730	10417	241	0.8134	-351.890
7319	9476	243	0.8245	-173.121
8218	9476	243	0.7778	-153.157
7963	8210	243	0.895	2.000
6751	7319	243	0.9706	0.000
9477	9784	243	0.8015	17.026
8375	8632	243	0.8872	0.000
8210	9482	243	0.9202	-112.112
8375	9784	243	0.8716	-148.089
8210	9476	243	0.8287	-155.155
7319	8375	243	0.8982	18.010
8210	8375	243	0.8914	35.977
6751	7963	243	0.8831	-19.966
8210	8632	243	0.8112	35.977
8632	9784	243	0.7895	-148.089
9476	9477	243	0.83	26.016
6751	8632	243	0.8123	18.011
9477	9484	243	0.7239	-28.031
7963	9482	243	0.8684	-110.112
7319	9482	243	0.9425	-130.079
7324	8213	243	0.7408	10.065
9476	9484	243	0.7406	-2.014
7322	8213	243	0.8554	-17.966
7319	8210	243	0.9663	-17.966
8375	9482	243	0.8915	-148.089
6751	9482	243	0.9163	-130.078
7319	8218	243	0.8881	-19.965
6751	8375	243	0.8777	18.011
7963	9784	243	0.8564	-110.112
9476	9482	243	0.8479	43.043
7319	9477	243	0.8058	-147.105
8218	9784	243	0.8426	-110.114
8218	8632	243	0.778	37.975
7963	9484	243	0.7246	-155.169
7963	9477	243	0.7512	-127.138
6751	9476	243	0.8269	-173.121
6751	8210	243	0.9507	-17.966
8210	9784	243	0.9114	-112.112
7963	8375	243	0.8316	37.977
8218	8375	243	0.8432	37.975
7319	8632	243	0.8236	18.010
7322	7326	243	0.7396	165.116
9476	9784	243	0.8231	43.043
6751	8218	243	0.8765	-19.964
9477	9482	243	0.8239	17.026
6751	9477	243	0.7932	-147.105
8213	9484	243	0.7218	-140.143
8210	8218	243	0.8903	-1.998
7319	7963	243	0.8931	-19.966
8375	9476	243	0.8223	-191.132
8218	9482	243	0.855	-110.114
7963	8218	243	0.8855	0.002
9482	9784	243	0.956	-0.000
8210	9477	243	0.8091	-129.139
8632	9482	243	0.8064	-148.089
7963	9476	243	0.7719	-153.155
8218	9477	243	0.7598	-127.140
7319	9784	243	0.9326	-130.079
7322	7324	243	0.9225	-28.031
8375	9477	243	0.7996	-165.115
6751	9784	243	0.903	-130.078
4928	5148	244	0.7722	27.995
4928	6163	244	0.8158	-28.031
5130	6163	244	0.8228	-28.031
4928	5130	244	0.8365	0.000
4630	5130	244	0.8215	-14.016
4630	6163	244	0.7639	-42.047
4630	4928	244	0.8483	-14.016
9111	9405	245	0.7775	30.009
9187	9405	245	0.8103	132.077
9237	9405	245	0.7914	88.052
8981	9111	245	0.752	44.028
9187	9237	245	0.859	44.025
9111	9237	245	0.7841	-58.043
9111	9187	245	0.7912	-102.068
9187	9305	245	0.8554	88.052
9237	9305	245	0.8193	44.027
9159	9405	245	0.7238	176.102
109	139	246	1.0	0.011
314	878	247	0.7792	-33.984
314	387	247	0.9307	0.000
387	878	247	0.8164	-33.984
859	923	248	0.7074	0.000
2647	2654	250	0.8384	-1.004
7379	7530	251	0.9267	-0.019
3285	3743	252	0.7882	-86.037
3352	3355	253	0.865	-18.011
5883	6673	257	0.7164	1.979
8425	8574	259	0.7415	-0.000
8425	8894	259	0.7431	-0.001
8574	8894	259	0.894	-0.000
9577	10145	260	0.9295	0.000
9928	10145	260	0.9598	0.000
9577	9928	260	0.9151	0.000
9271	9928	260	0.782	-0.001
9780	10145	260	0.9567	0.000
9271	9780	260	0.7808	-0.001
9780	9928	260	0.9667	0.000
9577	9780	260	0.918	-0.000
9271	9577	260	0.8088	-0.001
9271	10145	260	0.8026	-0.000
1809	2683	262	0.7949	-0.000
1809	2757	262	0.8865	-73.007
2683	2757	262	0.8518	-73.007
2052	2683	262	0.7953	105.033
2052	2757	262	0.8074	32.026
2002	2683	262	0.8409	0.000
2048	2753	262	0.8992	0.000
2048	2683	262	0.7867	-0.082
9239	9925	265	0.8868	-0.000
9239	11230	265	0.7423	0.039
4837	5073	267	0.9355	0.000
9086	10781	269	0.8119	-0.000
4364	6125	270	0.9535	-56.063
5149	5261	270	0.8783	0.000
5149	6125	270	0.9598	-28.031
4364	5149	270	0.954	-28.031
4364	5261	270	0.8666	-28.031
6125	6304	270	0.9078	-26.015
5708	5709	273	0.8071	-18.010
2171	2192	276	0.8783	-1.003
2171	2932	276	0.8168	-16.031
1453	1479	278	0.8032	0.000
486	1293	278	0.7011	-14.016
1209	1453	278	0.7199	0.000
380	486	278	0.7198	0.000
1293	1453	278	0.7462	0.000
486	1479	278	0.7058	-14.016
1209	1479	278	0.7415	0.000
380	1479	278	0.7235	-14.016
1209	1293	278	0.8514	0.000
1196	1293	278	0.7087	-41.027
1293	1479	278	0.7479	0.000
4298	4942	279	0.7665	0.124
3734	5123	279	0.9019	0.000
3734	5023	279	0.9102	0.000
4942	5123	279	0.8799	-0.051
4942	5023	279	0.8818	-0.051
4784	5123	279	0.9331	0.000
4298	5123	279	0.8755	0.073
4784	5023	279	0.9456	-0.000
3734	4298	279	0.7405	-0.073
4298	4784	279	0.9414	0.073
3734	4942	279	0.8201	0.051
3734	4784	279	0.8918	0.000
5023	5123	279	0.9689	0.000
4298	5023	279	0.8968	0.073
4784	4942	279	0.8146	0.051
7597	10942	281	0.7411	28.976
4713	6024	282	0.934	1.979
4713	6002	282	0.9007	0.000
4580	4883	282	0.9265	0.000
5602	5767	282	0.9867	0.000
4700	4872	282	0.8995	0.000
4406	5767	282	0.904	-28.031
4883	5455	282	0.9286	-14.016
5921	6024	282	0.9055	30.010
4883	5921	282	0.9471	-28.031
5602	6002	282	0.898	28.031
5767	5833	282	0.9073	28.031
4580	5921	282	0.9436	-28.031
4462	6314	282	0.8501	-12.036
4587	4713	282	0.9015	1.003
4587	4700	282	0.9359	0.000
4587	5767	282	0.9018	-27.028
5833	6024	282	0.8733	1.979
5767	6024	282	0.9338	30.010
4713	5921	282	0.9494	-28.031
4587	5764	282	0.9243	-28.031
4713	5767	282	0.9785	-28.031
5602	5921	282	0.954	0.000
4587	5602	282	0.9065	-27.028
4580	5767	282	0.9762	-28.031
4721	5772	282	0.7582	263.262
5833	5921	282	0.8781	-28.031
4587	4706	282	0.8818	-1.003
4580	4700	282	0.8964	-1.003
4700	5764	282	0.9807	-28.031
4713	5833	282	0.9077	0.000
4406	5602	282	0.9151	-28.031
4706	4721	282	0.7882	-291.293
4580	4713	282	0.9833	0.000
5833	6002	282	0.8413	0.000
4462	4872	282	0.857	-15.019
4713	5602	282	0.9741	-28.031
6002	6024	282	0.8669	1.979
4406	5833	282	0.8396	0.000
4872	5764	282	0.8891	-28.031
4872	5772	282	0.8579	-29.034
4883	5602	282	0.9183	-28.031
4883	6314	282	0.8676	1.979
4406	6002	282	0.8389	0.000
4580	5602	282	0.9808	-28.031
4700	4706	282	0.9035	-1.003
4587	4872	282	0.8642	0.000
4462	4883	282	0.9545	-14.015
4406	4713	282	0.9039	0.000
4706	5764	282	0.9249	-27.028
4713	4883	282	0.9359	0.000
4580	4587	282	0.9091	-1.003
4706	4872	282	0.8654	1.003
5602	6024	282	0.9292	30.010
4462	5921	282	0.9274	-42.047
4883	5767	282	0.9304	-28.031
4462	5455	282	0.9235	-28.031
4406	4580	282	0.9214	0.000
5455	5921	282	0.8986	-14.016
5764	5921	282	0.8816	1.003
5767	5921	282	0.9642	0.000
4462	5767	282	0.9015	-42.047
4580	5833	282	0.9003	0.000
5602	5833	282	0.9034	28.031
4883	6024	282	0.8783	1.979
6024	6314	282	0.8826	-0.000
4872	4883	282	0.8664	1.003
4706	5772	282	0.9554	-28.031
4587	5772	282	0.8602	-29.034
4580	6024	282	0.9262	1.979
4700	5772	282	0.8828	-29.034
2986	11965	283	0.7476	0.113
3898	11965	283	0.7179	0.113
2986	3898	283	0.9474	0.000
1025	1074	284	0.8887	0.021
1126	1319	286	0.9718	0.000
4301	4303	287	0.8609	17.027
4303	5473	287	0.9111	-14.015
4301	5473	287	0.8089	3.011
9005	10529	288	0.8286	-203.962
10169	10529	288	0.8819	0.000
10169	10551	288	0.7723	135.975
10529	10551	288	0.8075	135.975
4817	5041	289	0.7409	18.011
4817	5033	289	0.8769	0.000
5031	5033	289	0.8931	18.010
5033	5041	289	0.7952	18.010
4817	5031	289	0.8309	-18.010
5031	5041	289	0.793	36.021
4091	4220	291	0.8728	-0.001
4220	4269	291	0.7817	-12.000
4322	4938	292	0.8053	2.017
6925	8231	294	0.7983	-23.955
6925	7011	294	0.9237	0.081
7011	7013	294	0.864	-23.016
6925	7013	294	0.9144	-22.935
7011	9421	294	0.8578	-26.052
6203	8512	294	0.7178	-50.088
5958	6203	294	0.8633	-0.001
8231	8512	294	0.8525	-0.000
7013	9421	294	0.8766	-3.036
7011	8512	294	0.79	-24.036
6925	8512	294	0.8148	-23.956
7013	8231	294	0.7334	-1.020
7013	8512	294	0.7532	-1.020
7011	8231	294	0.7694	-24.036
8512	9421	294	0.7644	-2.016
6925	9421	294	0.8898	-25.971
8231	9421	294	0.7524	-2.016
562	1657	295	0.759	15.995
676	1657	295	0.7362	15.995
456	676	295	0.8544	0.000
1875	1897	295	0.7996	0.098
1657	1897	295	0.8927	0.000
372	1897	295	0.7539	15.995
372	676	295	0.8118	0.000
562	676	295	0.8444	0.000
676	1897	295	0.7671	15.995
562	1897	295	0.7772	15.995
372	562	295	0.8114	0.000
456	562	295	0.8621	0.000
372	456	295	0.8111	0.000
1544	1721	297	0.9995	0.000
398	526	301	0.7314	0.000
342	526	301	0.7161	0.000
9180	11488	303	0.7548	-0.000
9180	9461	303	0.7557	0.000
9461	11488	303	0.7635	-0.000
5750	6114	305	0.8312	0.036
5750	6070	305	0.8256	0.000
8985	9592	307	0.8098	0.999
9592	9987	307	0.8133	-75.018
8561	9987	307	0.8056	0.000
2700	3258	309	0.9633	-14.016
3258	3263	309	0.7177	0.027
1192	1444	311	0.7971	0.000
11859	11886	317	0.8878	2.004
11857	11859	317	0.8317	41.026
11882	11898	317	0.9113	2.998
11852	11857	317	0.952	-1.995
11852	11886	317	0.9045	41.035
11858	11859	317	0.8878	-1.995
11897	11898	317	0.9103	-41.027
11852	11882	317	0.8743	-0.997
11857	11882	317	0.8586	0.998
11858	11886	317	1.0	0.008
11852	11858	317	0.9045	41.027
11852	11898	317	0.8552	2.000
1246	1714	318	0.7113	-14.009
1114	1714	318	0.8292	-14.016
1095	1114	318	0.8035	-28.031
1095	1112	318	0.9051	-0.036
1090	2068	319	0.9418	0.000
3469	3496	322	0.8932	0.069
1539	1546	323	1.0	0.030
1537	1540	323	1.0	0.019
1540	1546	323	1.0	-0.004
1539	1540	323	1.0	0.034
1537	1546	323	1.0	0.015
1537	1539	323	1.0	-0.015
2531	2574	326	0.7434	-0.030
4876	4880	328	0.9145	0.037
1758	2238	331	0.8762	0.000
1758	2725	331	0.7323	15.995
2912	2975	334	0.9578	0.018
2708	2912	334	0.9244	0.000
2708	2975	334	0.8817	0.018
5381	5860	336	0.8709	-0.000
4993	5381	336	0.8626	0.000
5067	5381	336	0.7111	0.000
5381	11972	336	0.7425	0.163
5381	5632	336	0.8581	-0.000
5067	5632	336	0.7468	-0.000
4993	5860	336	0.8054	-0.000
4993	5632	336	0.8158	-0.000
4993	5067	336	0.8667	0.000
12002	12014	339	0.9411	0.000
12002	12022	339	0.9531	0.000
12014	12022	339	0.9342	0.000
1964	2850	340	0.7344	-14.016
2590	3420	344	0.8604	15.995
3222	3420	344	0.8359	-14.016
4310	4660	345	0.8319	-0.001
9762	10141	349	0.9117	-0.000
9908	10141	349	0.9584	-0.000
9762	9908	349	0.9074	-0.000
8156	8183	353	0.8495	0.000
4771	5045	354	0.8444	-0.000
1713	1728	355	1.0	0.017
1713	3089	355	0.8721	15.995
3343	3507	358	0.784	-14.016
3135	3223	360	0.7551	0.036
8559	8902	365	0.7797	0.001
6347	6564	367	0.8609	-0.000
2672	2732	368	0.9634	-0.000
4260	5819	370	0.81	0.000
701	1935	372	0.7599	0.017
1861	1935	372	0.9199	0.000
305	1315	375	0.905	-23.016
1999	9850	379	0.811	-346.266
9850	9915	379	0.7587	0.000
10848	11414	380	0.9127	0.000
8339	11414	380	0.8016	0.000
10171	11414	380	0.777	0.000
8339	10171	380	0.7348	0.000
8339	10848	380	0.8033	0.000
10171	10848	380	0.7822	0.000
7902	7903	381	0.9116	-17.027
2728	3492	382	0.7298	-23.016
2728	4536	382	0.7355	15.995
2366	2398	383	0.7026	-0.043
209	3257	385	0.7532	-76.989
506	557	385	0.9165	0.000
209	557	385	0.9195	0.001
209	506	385	0.9258	0.001
557	3257	385	0.7583	-76.989
506	3257	385	0.7465	-76.989
2739	2750	386	0.8175	130.063
2750	3318	386	0.7406	-14.016
6476	7179	387	0.8452	-28.031
4546	6006	388	0.8727	-42.047
4546	5022	388	0.9189	-14.016
5022	6006	388	0.9181	-28.031
4840	5022	388	0.7018	-0.000
4699	4840	388	0.7122	-0.000
4840	5839	388	0.8347	-28.032
1659	1896	389	0.7642	0.000
9381	9634	390	0.7362	29.109
5187	5412	395	0.7502	0.000
1020	1368	396	0.7198	-0.000
6021	6278	398	0.8183	-14.016
5502	6021	398	0.8403	-14.016
5502	6278	398	0.9302	-28.031
327	659	401	0.8585	1.047
327	1347	401	0.8829	15.995
1082	1347	401	0.945	0.001
327	1082	401	0.8827	15.994
316	327	401	0.8038	18.011
76	11966	402	0.9781	0.000
11958	11963	402	0.7063	27.995
11963	11966	402	0.9841	0.000
11958	11966	402	0.7087	27.995
76	11963	402	0.9794	0.000
76	11958	402	0.7014	-27.995
102	821	404	0.7672	-92.026
102	144	404	0.906	0.000
102	111	404	0.7561	14.014
111	144	404	0.7433	-14.014
144	821	404	0.801	-92.026
6420	6492	406	0.763	-124.047
8504	8891	408	0.7091	-0.000
8173	8504	408	0.7569	-14.017
1588	2994	412	0.8923	-0.000
11959	11962	414	0.8963	-0.000
11952	11962	414	0.9075	-0.011
11952	11959	414	0.9164	-0.011
1523	2172	416	0.7745	0.001
1495	2172	416	0.7395	18.010
1495	1523	416	0.8107	18.009
1523	2175	416	0.7232	0.000
5713	5876	426	0.9528	-0.000
4139	4186	429	0.9585	-0.000
5316	6940	430	0.7768	-205.998
1046	2608	435	0.7211	-68.063
3328	3371	435	0.7434	-14.016
2608	3371	435	0.7952	-33.984
2608	3328	435	0.7635	-19.968
254	286	436	1.0	0.019
5776	5906	439	0.8051	-0.000
495	1174	440	0.7938	-14.015
402	495	440	0.7651	0.000
578	1174	440	0.7597	-14.015
495	578	440	0.7385	-0.000
402	591	440	0.7812	0.000
578	591	440	0.7622	0.000
495	591	440	0.8052	0.000
591	1174	440	0.7885	-14.015
402	1174	440	0.7769	-14.015
402	578	440	0.7287	0.000
2734	3594	441	0.7946	15.995
211	259	443	0.8167	-0.000
259	265	443	0.8341	-1.003
257	259	443	0.893	-17.027
5012	5808	444	0.8271	15.995
8227	8389	446	0.7835	0.000
10725	10956	449	0.7783	-0.000
10725	11141	449	0.7767	56.062
10725	10891	449	0.7759	56.062
10956	11141	449	0.8438	56.062
10725	10801	449	0.7245	73.085
10891	11141	449	0.982	0.000
10801	11141	449	0.9111	-17.023
10801	10956	449	0.8858	-73.085
10801	10891	449	0.9158	-17.023
10891	10956	449	0.8419	-56.062
2610	2716	451	0.9008	-1.943
137	2610	451	0.9274	2.033
1922	2610	451	0.9755	2.033
1666	2610	451	0.9442	2.033
137	2716	451	0.8879	0.090
137	1666	451	0.9153	0.000
2610	5305	451	0.7218	-247.129
137	1922	451	0.9368	0.000
1666	1922	451	0.9572	0.000
1666	2716	451	0.88	0.090
1922	2716	451	0.9132	0.090
2413	2583	452	0.706	-0.000
2583	2780	452	0.8141	-0.000
2304	2583	452	0.8259	-0.000
2453	2780	452	0.7031	-0.000
2304	2780	452	0.8922	-0.000
2413	2780	452	0.8014	-0.000
2304	2413	452	0.8032	0.000
2110	2218	453	1.0	-0.010
4486	4520	454	0.7942	-88.053
306	348	457	0.9368	0.000
1308	1357	460	0.7779	-0.030
4484	4513	462	0.8387	-88.052
4495	4513	462	0.8474	-44.026
4454	4513	462	0.7906	-132.078
4484	4495	462	0.9119	-44.026
4454	4495	462	0.851	-88.052
4454	4484	462	0.8598	-44.026
5504	5557	463	0.8776	0.048
5258	5262	464	0.7875	-73.090
6175	6927	468	0.712	74.036
118	1534	469	0.8399	-0.036
10665	10830	470	0.8288	0.000
10665	11336	470	0.8586	-14.016
11297	11336	470	0.8449	203.961
10187	10190	470	0.874	135.974
11298	11336	470	0.905	135.975
10190	10665	470	0.8029	-14.016
10190	11336	470	0.8743	-28.031
11298	11306	470	0.7916	67.987
11306	11336	470	0.8006	67.988
11297	11298	470	0.8535	67.986
10190	10192	470	0.7991	-67.987
10190	10830	470	0.7766	-14.016
10187	11298	470	0.7789	-28.032
11297	11306	470	0.7605	135.973
10187	10192	470	0.7972	67.987
10192	11306	470	0.7241	-28.032
10830	11336	470	0.8359	-14.016
1393	1695	472	0.8347	-0.001
4368	5138	473	0.7893	-28.031
5138	6130	473	0.834	-28.031
4368	6130	473	0.8352	-56.062
5813	5945	475	0.8011	0.000
4629	4737	477	0.9866	-0.000
1305	1379	480	0.9267	0.000
6742	6948	484	0.9198	-44.026
1788	1797	486	0.7683	-0.000
9171	10757	488	0.8591	-67.987
9140	9197	490	0.7118	60.995
8945	11339	491	0.8699	-0.001
11339	11383	491	0.8161	73.092
8945	9268	491	0.8446	0.000
8784	9268	491	0.8568	0.001
9268	11339	491	0.9033	-0.002
8784	9502	491	0.8407	0.001
8945	9502	491	0.8147	0.001
9502	9747	491	0.8089	-0.000
8784	8945	491	0.8445	0.000
9502	11339	491	0.8846	-0.002
8784	11339	491	0.8904	-0.001
9268	9502	491	0.8666	0.000
9747	11339	491	0.8346	-0.002
9268	9747	491	0.8126	0.000
8784	9747	491	0.766	0.001
8945	9747	491	0.7678	0.001
8784	11383	491	0.8047	73.091
824	1248	494	0.9103	0.000
7317	7522	497	0.7677	-58.042
1204	2393	499	0.7876	115.063
4226	4568	501	0.8736	-14.015
907	1215	503	0.834	-0.019
907	1392	503	0.7927	18.011
1383	1563	503	0.7467	-0.000
1215	1392	503	0.8017	18.030
1314	1392	503	0.8117	18.030
1314	1383	503	0.8995	0.019
1215	1383	503	0.8316	0.019
1383	1392	503	0.7931	18.010
907	1314	503	0.8399	-0.019
907	1383	503	0.8156	0.000
907	1563	503	0.7511	0.000
1314	1563	503	0.7696	0.019
1215	1563	503	0.7928	0.019
1215	1314	503	0.8734	0.000
8427	8738	511	0.8249	-0.000
8427	9112	511	0.8303	203.962
75	113	513	0.9729	0.018
6629	7286	514	0.8175	-28.031
10153	10833	516	0.7206	-89.082
10154	10751	516	0.734	104.064
10153	10154	516	0.7701	-73.090
10751	10833	516	0.7169	-120.056
10154	10833	516	0.9094	-15.992
6184	6534	517	0.7172	-15.995
4720	10014	517	0.8601	-252.282
6184	6419	517	0.8174	-0.000
6534	6536	517	0.8004	-56.063
6536	10014	517	0.8226	-270.292
4720	6536	517	0.7469	18.010
9165	10760	520	0.8324	0.000
4375	4912	521	0.85	-15.995
4809	4912	521	0.7143	-18.011
5647	6299	522	0.9296	-0.000
1206	1454	525	0.8191	0.001
4476	6046	526	0.8701	18.010
3700	3865	531	0.8271	0.000
9124	10070	532	0.8532	-135.975
10472	10475	533	0.7953	-73.088
10475	10478	533	0.7934	73.086
10472	10478	533	0.9308	-0.002
4781	5137	534	0.9284	0.000
4781	5051	534	0.9446	0.000
5051	5137	534	0.9288	0.000
3473	3937	535	0.8969	15.995
10444	11109	536	0.9358	0.000
5735	6072	537	0.7405	0.000
11767	11802	539	0.8449	-0.000
5633	6513	543	0.8663	-17.073
2816	2989	545	0.761	0.000
2378	2989	545	0.7548	-14.016
6541	6656	548	0.7337	0.000
1039	1104	550	0.7514	-0.034
2541	2604	553	0.8431	0.000
9150	10143	556	0.7209	44.027
9432	10129	557	0.759	-28.031
3645	4227	558	0.8726	15.995
7125	7863	562	0.8591	-56.068
7582	7863	562	0.8265	-28.033
7125	7582	562	0.8433	-28.035
11982	11984	564	1.0	-0.018
5671	6088	565	0.8939	-14.015
5671	6259	565	0.7302	-2.016
6088	6133	565	0.8737	0.000
5596	6259	565	0.7655	-2.016
5596	5671	565	0.9323	0.000
5596	6088	565	0.8747	-14.015
5671	6133	565	0.8427	-14.015
5596	6133	565	0.8123	-14.015
6088	6259	565	0.7149	12.000
7637	8576	566	0.8291	-0.000
7637	8225	566	0.8112	0.000
8225	8576	566	0.7865	-0.000
8839	9022	567	0.7695	0.000
1901	1978	568	0.9795	0.026
1901	1955	568	0.9795	0.037
1955	1978	568	1.0	-0.010
5247	5456	569	0.9198	0.000
11960	11964	570	0.9081	0.000
4131	11960	570	0.8425	0.128
4131	11964	570	0.892	0.128
3041	11960	570	0.7364	0.128
3041	4131	570	0.7717	0.000
3041	11964	570	0.7789	0.128
2736	3871	573	0.7168	15.994
2736	3609	573	0.7707	15.994
9033	11497	574	0.7976	-67.988
8267	8905	575	0.7792	0.000
2294	3284	576	0.79	-55.039
8409	9146	579	0.9071	-28.032
2927	2950	583	0.7273	-17.026
2740	3319	584	0.7426	-14.016
1212	1463	585	0.8187	0.000
7772	8011	588	0.8149	0.000
8011	8234	588	0.8576	0.000
7772	8234	588	0.7651	0.000
217	273	591	0.9964	0.000
1311	1373	594	1.0	0.019
6249	6810	595	0.9154	15.996
5816	5968	596	0.7842	0.000
11870	11916	601	0.763	0.000
1881	1920	602	0.7633	-488.239
1881	1906	602	0.8976	-244.122
4533	4599	609	0.9204	0.000
4135	5222	611	0.9214	0.000
4135	4465	611	0.9863	0.000
4465	5222	611	0.9257	0.000
7403	7469	612	0.7296	-0.000
1787	2480	616	0.7877	0.000
4852	5075	618	0.7388	-2.016
1205	1251	619	0.7846	185.048
252	918	620	0.7102	-14.016
2801	2897	623	0.918	0.000
2768	2897	623	1.0	-0.011
2768	2801	623	0.918	-0.011
1653	1880	625	0.8852	-0.001
1799	1804	627	0.7297	115.063
1799	2724	627	0.7828	-113.084
1804	2114	627	0.7078	-0.000
4563	4698	630	0.8085	0.000
10031	10176	631	0.8438	-0.000
1983	1991	638	0.7494	-0.001
8200	8422	646	0.7629	0.000
8422	8775	646	0.797	-0.000
8422	10611	646	0.7522	0.000
8200	8775	646	0.7992	-0.000
2830	2929	647	0.7491	0.000
2805	3564	651	0.8675	15.995
3025	3075	653	0.8419	0.000
6733	7169	660	0.8767	-14.016
2770	3131	661	0.7726	-0.001
11236	11350	662	0.8716	0.000
6235	6421	667	0.9009	-0.096
3415	3850	668	0.8945	0.000
966	1571	669	0.831	0.000
3823	8633	672	0.7676	-18.010
3819	3823	672	0.8719	18.011
336	376	674	0.7305	-0.033
2289	2373	675	1.0	-0.011
5851	6010	677	0.8404	-0.034
5036	5114	683	0.8064	-0.000
2217	2330	684	0.9191	-0.000
2686	3008	692	0.9399	-14.016
2703	2781	696	0.9106	0.000
2703	2811	696	0.7078	-0.025
1390	1491	700	0.8763	0.000
4797	5964	705	0.8591	-28.031
6111	6227	709	0.7628	-16.978
836	944	710	0.7201	0.000
4509	4822	711	0.7325	-14.016
9416	9712	719	0.7981	-205.887
2601	2657	725	0.8331	0.000
2075	2488	730	0.8634	-0.000
9213	10663	731	0.7479	135.975
10548	10555	735	0.9686	-17.027
3369	3839	736	0.7178	0.000
9214	9528	740	0.8925	-70.159
7573	7859	744	0.8823	-14.016
7333	7859	744	0.7869	-14.016
7107	7859	744	0.8442	-28.033
7107	7573	744	0.8446	-14.017
6659	6679	747	0.785	-0.942
6679	6680	747	0.8914	-41.027
3550	4040	750	0.9428	0.000
3912	3913	753	0.8882	-18.010
1198	3688	768	0.9441	-45.988
9328	9423	770	0.8239	0.000
3787	3844	786	0.8978	0.000
1116	1278	795	0.9094	0.000
5135	10861	804	0.886	-110.094
8864	8925	808	0.825	-0.000
2638	2675	809	0.8491	0.127
5185	8529	813	0.839	-0.000
3304	3481	815	0.7145	-0.000
2533	2706	818	0.9017	-0.000
8821	10024	821	0.7787	0.000
11734	11738	823	0.8917	41.026
8723	10881	829	0.917	-26.052
2277	2477	858	0.8999	0.000
856	908	862	0.7173	0.000
