"CLUSTERID1","CLUSTERID2","ComponentIndex","Cosine","DeltaMZ","ChemProp2","ChemProp_spearman","ChemProp_log","ChemProp_sqrt","abs_ChemProp2","abs_ChemProp_spearman","abs_ChemProp_log","abs_ChemProp_sqrt","Sign_ChemProp2","Compound1_LibraryID","Compound1_MQScore","Compound1_MS2 Verification Comment","Compound1_RTConsensus","Compound1_RTMean","Compound1_RTStdErr","Compound1_Smiles","Compound1_SpectrumID","Compound1_SumPeakIntensity","Compound1_UniqueFileSourcesCount","Compound1_cluster index","Compound1_componentindex","Compound1_neutral M mass","Compound1_number of spectra","Compound1_parent mass","Compound1_precursor charge","Compound1_precursor mass","Compound1_sum(precursor intensity)","Compound2_LibraryID","Compound2_MQScore","Compound2_MS2 Verification Comment","Compound2_RTConsensus","Compound2_RTMean","Compound2_RTStdErr","Compound2_Smiles","Compound2_SpectrumID","Compound2_SumPeakIntensity","Compound2_UniqueFileSourcesCount","Compound2_cluster index","Compound2_componentindex","Compound2_neutral M mass","Compound2_number of spectra","Compound2_parent mass","Compound2_precursor charge","Compound2_precursor mass","Compound2_sum(precursor intensity)"
191,5556,16,0.7418,-0.094,0.327216741999903,0.546783748476755,0.41134563930052,0.370114477590274,0.327216741999903,0.546783748476755,0.41134563930052,0.370114477590274,1,"N/A","N/A",NA,0.9174,0.9174,0,"N/A","N/A",3038341.17655,53,191,16,NA,53,158.0601,1,158.0601,3038341.17655,"N/A","N/A",NA,5.3959,5.3959,0,"N/A","N/A",1086112.05234,77,5556,16,NA,77,158.1539,1,158.1539,1086112.05234
5211,5834,9,0.9615,30.01,0.325528828527739,0.455415573423312,0.387998016345748,0.358879572588801,0.325528828527739,0.455415573423312,0.387998016345748,0.358879572588801,1,"N/A","N/A",NA,5.2548,5.2548,0,"N/A","N/A",244308280.5,80,5211,9,NA,80,488.3002,1,488.3002,244308280.5,"N/A","N/A",NA,5.4708,5.4708,0,"N/A","N/A",2222376.8944,73,5834,9,NA,73,458.29,1,458.29,2222376.8944
7138,7550,18,0.84,-14.016,0.325213153332356,0.278196389203167,0.352996578526003,0.338287976006812,0.325213153332356,0.278196389203167,0.352996578526003,0.338287976006812,1,"PE-DAG (16:0/16:1)","0.7163",NA,5.9774,5.9774,0,"N/A","CCMSLIB00006678082",1892574.66353,43,7138,18,NA,43,690.5068,1,690.5068,1892574.66353,"N/A","N/A",NA,6.0518,6.0518,0,"N/A","N/A",2163956.4433,26,7550,18,NA,26,704.5224,1,704.5224,2163956.4433
7281,7958,18,0.7859,14.014,0.32275856831603,0.401249822635416,0.410388863506352,0.366607516239201,0.32275856831603,0.401249822635416,0.410388863506352,0.366607516239201,1,"N/A","N/A",NA,6.0239,6.0239,0,"N/A","N/A",364888.24087,20,7281,18,NA,20,718.5365,1,718.5365,364888.24087,"N/A","N/A",NA,6.1108,6.1108,0,"N/A","N/A",780155.09703,26,7958,18,NA,26,704.5228,1,704.5228,780155.09703
3172,3448,69,0.8176,-99.069,0.32192985681974,0.175763776745751,0.327183637608581,0.325975575651549,0.32192985681974,0.175763776745751,0.327183637608581,0.325975575651549,1,"N/A","N/A",NA,3.3818,3.3818,0,"N/A","N/A",9537071.8916,56,3172,69,NA,56,671.4125,1,671.4125,9537071.8916,"N/A","N/A",NA,3.6045,3.6045,0,"N/A","N/A",117066.19058,31,3448,69,NA,31,770.4811,1,770.4811,117066.19058
2375,2774,2,0.815,-42.011,0.318912375742654,0.470551949163657,0.196507199808895,0.260208281102092,0.318912375742654,0.470551949163657,0.196507199808895,0.260208281102092,1,"Massbank:EA029804 Sulfamethoxazole|4-Amino-N-(5-methyl-3-isoxazolyl)benzenesulfonamide|4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide","0.9723629999999999",NA,2.8273,2.8273,0,"c1(S(Nc2cc(C)on2)(=O)=O)ccc(N)cc1","CCMSLIB00000208207",2697034757.559,80,2375,2,NA,80,254.0592,1,254.0592,2697034757.559,"N-Acetylsulfamethoxazole","0.96388",NA,3.0889,3.0889,0,"CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C","CCMSLIB00006126852",737799.4158,27,2774,2,NA,27,296.0699,1,296.0699,737799.4158
5211,6486,9,0.9526,-17.967,0.317490955504618,0.425898610058646,0.399802607396014,0.361568501747995,0.317490955504618,0.425898610058646,0.399802607396014,0.361568501747995,1,"N/A","N/A",NA,5.2548,5.2548,0,"N/A","N/A",244308280.5,80,5211,9,NA,80,488.3002,1,488.3002,244308280.5,"N/A","N/A",NA,5.7262,5.7262,0,"N/A","N/A",5358008.44623,80,6486,9,NA,80,506.2669,1,506.2669,5358008.44623
64,927,101,0.9341,15.995,0.315241792549905,0.394077352991428,0.140729436404031,0.23374015695236,0.315241792549905,0.394077352991428,0.140729436404031,0.23374015695236,1,"N/A","N/A",NA,0.5207,0.5207,0,"N/A","N/A",4008673.44056,75,64,101,NA,75,245.0954,1,245.0954,4008673.44056,"N/A","N/A",NA,1.9238,1.9238,0,"N/A","N/A",611515638,74,927,101,NA,74,229.1003,1,229.1003,611515638
7572,11800,18,0.7781,54.046,0.31440528469779,0.233506027570522,0.319974116064228,0.323445407768373,0.31440528469779,0.233506027570522,0.319974116064228,0.323445407768373,1,"Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14","0.78984",NA,6.0588,6.0588,0,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","CCMSLIB00003135029",470878.7385,21,7572,18,NA,21,718.537,1,718.537,470878.7385,"N/A","N/A",NA,8.0998,8.0998,0,"N/A","N/A",706624.3507,23,11800,18,NA,23,664.4913,1,664.4913,706624.3507
6132,9980,9,0.9479,-196.218,0.313716667395899,0.216285827559924,0.295008060040242,0.304876159092318,0.313716667395899,0.216285827559924,0.295008060040242,0.304876159092318,1,"N/A","N/A",NA,5.5726,5.5726,0,"N/A","N/A",1355655.1421,73,6132,9,NA,73,530.3113,1,530.3113,1355655.1421,"N/A","N/A",NA,7.1585,7.1585,0,"N/A","N/A",1164136.8813,27,9980,9,NA,27,726.5294,1,726.5294,1164136.8813
7194,7913,9,0.9325,14.018,0.313574522442433,0.354895061285965,0.270519281058443,0.296068781224443,0.313574522442433,0.354895061285965,0.270519281058443,0.296068781224443,1,"N/A","N/A",NA,5.9655,5.9655,0,"N/A","N/A",14183692.3723,13,7194,9,NA,13,618.3816,1,618.3816,14183692.3723,"N/A","N/A",NA,6.1352,6.1352,0,"N/A","N/A",19792080.061,80,7913,9,NA,80,604.3631,1,604.3631,19792080.061
7281,11797,18,0.778,26.014,0.311922854222598,0.337790710503655,0.3457937426684,0.330244951906172,0.311922854222598,0.337790710503655,0.3457937426684,0.330244951906172,1,"N/A","N/A",NA,6.0239,6.0239,0,"N/A","N/A",364888.24087,20,7281,18,NA,20,718.5365,1,718.5365,364888.24087,"DIPALMITOYL CEPHALIN","0.729482",NA,8.0923,8.0923,0,"CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC","CCMSLIB00006685965",758510.4041,22,11797,18,NA,22,692.5229,1,692.5229,758510.4041
8792,10892,179,0.7479,-84.094,0.310667146234552,0.386132393664056,0.336723483996497,0.324454844024309,0.310667146234552,0.386132393664056,0.336723483996497,0.324454844024309,1,"N/A","N/A",NA,6.3991,6.3991,0,"N/A","N/A",707392.1561,71,8792,179,NA,71,332.2947,1,332.2947,707392.1561,"N/A","N/A",NA,7.7325,7.7325,0,"N/A","N/A",440794.99578,29,10892,179,NA,29,416.3884,1,416.3884,440794.99578
6889,7980,88,0.944,-28.031,0.308496128375444,0.215925993685417,0.387942173664889,0.342533854902103,0.308496128375444,0.215925993685417,0.387942173664889,0.342533854902103,1,"N/A","N/A",NA,5.8713,5.8713,0,"N/A","N/A",4452291.013,80,6889,88,NA,80,228.2321,1,228.2321,4452291.013,"Spectral Match to Palmitamide from NIST14","0.962375",NA,6.1597,6.1597,0,"CCCCCCCCCCCCCCCC(=O)N","CCMSLIB00003137100",21397094.783,80,7980,88,NA,80,256.2633,1,256.2633,21397094.783
657,756,101,0.782,0,0.303284602831461,0.254351391847854,0.260049682003721,0.284643437734147,0.303284602831461,0.254351391847854,0.260049682003721,0.284643437734147,1,"N/A","N/A",NA,1.7086,1.7086,0,"N/A","N/A",2031881.9549,74,657,101,NA,74,295.1108,1,295.1108,2031881.9549,"N/A","N/A",NA,1.7536,1.7536,0,"N/A","N/A",5494698.111,74,756,101,NA,74,295.1109,1,295.1109,5494698.111
7281,7550,18,0.7651,14.014,0.300028974792593,0.394542462866052,0.374458265981087,0.335150072024457,0.300028974792593,0.394542462866052,0.374458265981087,0.335150072024457,1,"N/A","N/A",NA,6.0239,6.0239,0,"N/A","N/A",364888.24087,20,7281,18,NA,20,718.5365,1,718.5365,364888.24087,"N/A","N/A",NA,6.0518,6.0518,0,"N/A","N/A",2163956.4433,26,7550,18,NA,26,704.5224,1,704.5224,2163956.4433
7572,11797,18,0.7957,26.014,0.299831459460277,0.269453045575784,0.333364777332312,0.317980991884677,0.299831459460277,0.269453045575784,0.333364777332312,0.317980991884677,1,"Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14","0.78984",NA,6.0588,6.0588,0,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","CCMSLIB00003135029",470878.7385,21,7572,18,NA,21,718.537,1,718.537,470878.7385,"DIPALMITOYL CEPHALIN","0.729482",NA,8.0923,8.0923,0,"CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC","CCMSLIB00006685965",758510.4041,22,11797,18,NA,22,692.5229,1,692.5229,758510.4041
6747,8216,9,0.9424,-17.966,0.298890724194939,0.258920731269006,0.251014670133786,0.298562531604964,0.298890724194939,0.258920731269006,0.251014670133786,0.298562531604964,1,"N/A","N/A",NA,5.8149,5.8149,0,"N/A","N/A",7176922.6457,73,6747,9,NA,73,558.379,1,558.379,7176922.6457,"N/A","N/A",NA,6.219,6.219,0,"N/A","N/A",33066103.0872,73,8216,9,NA,73,576.3447,1,576.3447,33066103.0872
6751,7319,243,0.9706,0,0.298256564260849,0.219046938653579,0.332666778192099,0.321492851385467,0.298256564260849,0.219046938653579,0.332666778192099,0.321492851385467,1,"N/A","N/A",NA,5.8167,5.8167,0,"N/A","N/A",1610006.1838,71,6751,243,NA,71,485.2897,1,485.2897,1610006.1838,"N/A","N/A",NA,5.9897,5.9897,0,"N/A","N/A",99249590.6114,79,7319,243,NA,79,485.2894,1,485.2894,99249590.6114
72,1514,163,0.7791,0,0.296807427807676,0.237689231304948,0.160831085976197,0.235679844054028,0.296807427807676,0.237689231304948,0.160831085976197,0.235679844054028,1,"N/A","N/A",NA,0.5213,0.5213,0,"N/A","N/A",3101586.39052,75,72,163,NA,75,181.0971,1,181.0971,3101586.39052,"N/A","N/A",NA,2.3457,2.3457,0,"N/A","N/A",2161277.3024,74,1514,163,NA,74,181.0973,1,181.0973,2161277.3024
7963,9484,243,0.7246,-155.169,0.294537608686661,0.42013000953194,0.256772256035766,0.288425647623606,0.294537608686661,0.42013000953194,0.256772256035766,0.288425647623606,1,"N/A","N/A",NA,6.1156,6.1156,0,"N/A","N/A",2753135.3755,74,7963,243,NA,74,505.2559,1,505.2559,2753135.3755,"N/A","N/A",NA,6.7863,6.7863,0,"N/A","N/A",192197.5834,30,9484,243,NA,30,660.4248,1,660.4248,192197.5834
6758,6890,20,0.8566,-0.109,0.293252320202043,0.306024609755591,0.288029433581228,0.292082325737581,0.293252320202043,0.306024609755591,0.288029433581228,0.292082325737581,1,"N/A","N/A",NA,5.8177,5.8177,0,"N/A","N/A",2571800.56,80,6758,20,NA,80,205.0859,1,205.0859,2571800.56,"N/A","N/A",NA,5.8469,5.8469,0,"N/A","N/A",1339345.6509,80,6890,20,NA,80,205.195,1,205.195,1339345.6509
8066,9517,132,0.9778,-56.063,0.289988713025089,0.327772551565633,0.190063482929319,0.27214101094115,0.289988713025089,0.327772551565633,0.190063482929319,0.27214101094115,1,"N/A","N/A",NA,6.2244,6.2244,0,"N/A","N/A",76593264.864,80,8066,132,NA,80,228.232,1,228.232,76593264.864,"N/A","N/A",NA,6.8147,6.8147,0,"N/A","N/A",40307149.686,76,9517,132,NA,76,284.2946,1,284.2946,40307149.686
8246,9517,132,0.9788,-56.063,0.287822434557434,0.336575289917317,0.173700507995743,0.26697012617142,0.287822434557434,0.336575289917317,0.173700507995743,0.26697012617142,1,"N/A","N/A",NA,6.2255,6.2255,0,"N/A","N/A",126160101.568,80,8246,132,NA,80,228.232,1,228.232,126160101.568,"N/A","N/A",NA,6.8147,6.8147,0,"N/A","N/A",40307149.686,76,9517,132,NA,76,284.2946,1,284.2946,40307149.686
10384,11166,56,0.8569,0.001,0.287216520447184,0.104338056618637,0.248368703867434,0.276524731476962,0.287216520447184,0.104338056618637,0.248368703867434,0.276524731476962,1,"N/A","N/A",NA,7.4737,7.4737,0,"N/A","N/A",1789585.08732,75,10384,56,NA,75,2492.5268,2,1246.7634,1789585.08732,"N/A","N/A",NA,7.8445,7.8445,0,"N/A","N/A",3595626.28436,77,11166,56,NA,77,2492.5262,2,1246.7631,3595626.28436
6747,9473,9,0.9354,-130.078,0.281024093845708,0.486253133323194,0.31371083765128,0.322803933588235,0.281024093845708,0.486253133323194,0.31371083765128,0.322803933588235,1,"N/A","N/A",NA,5.8149,5.8149,0,"N/A","N/A",7176922.6457,73,6747,9,NA,73,558.379,1,558.379,7176922.6457,"N/A","N/A",NA,6.7846,6.7846,0,"N/A","N/A",14614535.974,71,9473,9,NA,71,688.4572,1,688.4572,14614535.974
8375,9477,243,0.7996,-165.115,0.280446322948317,0.52875807645085,0.312152942004645,0.314251329815571,0.280446322948317,0.52875807645085,0.312152942004645,0.314251329815571,1,"N/A","N/A",NA,6.2637,6.2637,0,"N/A","N/A",7858406.278,71,8375,243,NA,71,467.2789,1,467.2789,7858406.278,"N/A","N/A",NA,6.7834,6.7834,0,"N/A","N/A",1760422.095,69,9477,243,NA,69,632.3943,1,632.3943,1760422.095
536,737,82,0.8682,0,0.277344811777638,0.212314999640585,0.116384262926157,0.211354512060797,0.277344811777638,0.212314999640585,0.116384262926157,0.211354512060797,1,"N/A","N/A",NA,1.6254,1.6254,0,"N/A","N/A",2339096.1029,74,536,82,NA,74,276.1339,1,276.1339,2339096.1029,"N/A","N/A",NA,1.6647,1.6647,0,"N/A","N/A",5205587.092,74,737,82,NA,74,276.1341,1,276.1341,5205587.092
8368,9473,9,0.927,-148.089,0.277276933987178,0.507484633287252,0.19734520514986,0.280020440165391,0.277276933987178,0.507484633287252,0.19734520514986,0.280020440165391,1,"N/A","N/A",NA,6.2595,6.2595,0,"N/A","N/A",51053296.8555,74,8368,9,NA,74,540.3684,1,540.3684,51053296.8555,"N/A","N/A",NA,6.7846,6.7846,0,"N/A","N/A",14614535.974,71,9473,9,NA,71,688.4572,1,688.4572,14614535.974
666,1667,82,0.8613,15.994,0.269692380420361,0.208690109402819,0.0843764369566201,0.187383138257821,0.269692380420361,0.208690109402819,0.0843764369566201,0.187383138257821,1,"N/A","N/A",NA,1.6348,1.6348,0,"N/A","N/A",70542021.48,74,666,82,NA,74,263.1288,1,263.1288,70542021.48,"N/A","N/A",NA,2.4686,2.4686,0,"N/A","N/A",16551808.086,74,1667,82,NA,74,247.1344,1,247.1344,16551808.086
5204,5598,33,0.9004,0,0.268866670733237,0.142064925580934,0.271951664567589,0.272762235230522,0.268866670733237,0.142064925580934,0.271951664567589,0.272762235230522,1,"N/A","N/A",NA,5.2546,5.2546,0,"N/A","N/A",8737580.055,80,5204,33,NA,80,460.269,1,460.269,8737580.055,"N/A","N/A",NA,5.3867,5.3867,0,"N/A","N/A",421823.51562,46,5598,33,NA,46,460.2687,1,460.2687,421823.51562
8066,9653,132,0.9826,-56.063,0.268759138067837,0.325701319012296,0.16682732948254,0.244540459488765,0.268759138067837,0.325701319012296,0.16682732948254,0.244540459488765,1,"N/A","N/A",NA,6.2244,6.2244,0,"N/A","N/A",76593264.864,80,8066,132,NA,80,228.232,1,228.232,76593264.864,"N/A","N/A",NA,6.9037,6.9037,0,"N/A","N/A",85675574.6695,76,9653,132,NA,76,284.2946,1,284.2946,85675574.6695
8792,11130,179,0.839,-84.094,0.267229858074543,0.290831588355773,0.318566176033043,0.282689385972662,0.267229858074543,0.290831588355773,0.318566176033043,0.282689385972662,1,"N/A","N/A",NA,6.3991,6.3991,0,"N/A","N/A",707392.1561,71,8792,179,NA,71,332.2947,1,332.2947,707392.1561,"N/A","N/A",NA,7.8051,7.8051,0,"N/A","N/A",8374469.1185,71,11130,179,NA,71,416.3884,1,416.3884,8374469.1185
676,1657,295,0.7362,15.995,0.266795593741453,0.220082621578655,0.112833287992598,0.194051444297261,0.266795593741453,0.220082621578655,0.112833287992598,0.194051444297261,1,"N/A","N/A",NA,1.635,1.635,0,"N/A","N/A",10393130.056,74,676,295,NA,74,361.0475,1,361.0475,10393130.056,"N/A","N/A",NA,2.4649,2.4649,0,"N/A","N/A",2744773.724,74,1657,295,NA,74,345.0529,1,345.0529,2744773.724
6054,6132,9,0.9605,-42.01,0.266760753608274,0.289713536763347,0.278554634459612,0.281454281910743,0.266760753608274,0.289713536763347,0.278554634459612,0.281454281910743,1,"N/A","N/A",NA,5.5408,5.5408,0,"N/A","N/A",7404603.2625,80,6054,9,NA,80,488.3017,1,488.3017,7404603.2625,"N/A","N/A",NA,5.5726,5.5726,0,"N/A","N/A",1355655.1421,73,6132,9,NA,73,530.3113,1,530.3113,1355655.1421
8246,9653,132,0.9833,-56.063,0.266592859600182,0.334504057363979,0.150464354548964,0.239369574719034,0.266592859600182,0.334504057363979,0.150464354548964,0.239369574719034,1,"N/A","N/A",NA,6.2255,6.2255,0,"N/A","N/A",126160101.568,80,8246,132,NA,80,228.232,1,228.232,126160101.568,"N/A","N/A",NA,6.9037,6.9037,0,"N/A","N/A",85675574.6695,76,9653,132,NA,76,284.2946,1,284.2946,85675574.6695
4571,7980,88,0.8463,-84.094,0.265964061379784,0.097865738145189,0.294504099476859,0.281165850370889,0.265964061379784,0.097865738145189,0.294504099476859,0.281165850370889,1,"N/A","N/A",NA,4.8402,4.8402,0,"N/A","N/A",1700495.196,80,4571,88,NA,80,172.1695,1,172.1695,1700495.196,"Spectral Match to Palmitamide from NIST14","0.962375",NA,6.1597,6.1597,0,"CCCCCCCCCCCCCCCC(=O)N","CCMSLIB00003137100",21397094.783,80,7980,88,NA,80,256.2633,1,256.2633,21397094.783
8111,8480,3,0.799,-15.019,0.262978927782285,0.176583938725462,0.211280267788903,0.256709404962217,0.262978927782285,0.176583938725462,0.211280267788903,0.256709404962217,1,"N/A","N/A",NA,6.1989,6.1989,0,"N/A","N/A",2318601.788,37,8111,3,NA,37,1022.6816,2,511.8408,2318601.788,"N/A","N/A",NA,6.3014,6.3014,0,"N/A","N/A",1077934.6317,37,8480,3,NA,37,1037.7004,2,519.3502,1077934.6317
2124,2720,69,0.7522,-154.075,0.261852598801148,0.126035640328991,0.363873437844587,0.303052454323827,0.261852598801148,0.126035640328991,0.363873437844587,0.303052454323827,1,"N/A","N/A",NA,2.7306,2.7306,0,"N/A","N/A",2419269.97306,69,2124,69,NA,69,376.2229,1,376.2229,2419269.97306,"N/A","N/A",NA,3.0518,3.0518,0,"N/A","N/A",4396011.586,74,2720,69,NA,74,530.2975,1,530.2975,4396011.586
8066,10339,132,0.964,-84.094,0.260954246181908,0.479494699584883,0.143828424586569,0.231485265126596,0.260954246181908,0.479494699584883,0.143828424586569,0.231485265126596,1,"N/A","N/A",NA,6.2244,6.2244,0,"N/A","N/A",76593264.864,80,8066,132,NA,80,228.232,1,228.232,76593264.864,"N/A","N/A",NA,7.3964,7.3964,0,"N/A","N/A",381071.94593,39,10339,132,NA,39,312.3259,1,312.3259,381071.94593
191,5657,16,0.7437,-0.094,0.259902802180274,0.473250260796357,0.356756896291491,0.305495869075698,0.259902802180274,0.473250260796357,0.356756896291491,0.305495869075698,1,"N/A","N/A",NA,0.9174,0.9174,0,"N/A","N/A",3038341.17655,53,191,16,NA,53,158.0601,1,158.0601,3038341.17655,"N/A","N/A",NA,5.4173,5.4173,0,"N/A","N/A",1521206.17952,76,5657,16,NA,76,158.1539,1,158.1539,1521206.17952
8246,10339,132,0.9671,-84.094,0.258787967714253,0.488297437936567,0.127465449652993,0.226314380356865,0.258787967714253,0.488297437936567,0.127465449652993,0.226314380356865,1,"N/A","N/A",NA,6.2255,6.2255,0,"N/A","N/A",126160101.568,80,8246,132,NA,80,228.232,1,228.232,126160101.568,"N/A","N/A",NA,7.3964,7.3964,0,"N/A","N/A",381071.94593,39,10339,132,NA,39,312.3259,1,312.3259,381071.94593
7705,9517,132,0.9698,-70.078,0.258247212557139,0.291802164551005,0.161924925382836,0.230801862852046,0.258247212557139,0.291802164551005,0.161924925382836,0.230801862852046,1,"N/A","N/A",NA,6.0878,6.0878,0,"N/A","N/A",12000635.0618,72,7705,132,NA,72,214.2164,1,214.2164,12000635.0618,"N/A","N/A",NA,6.8147,6.8147,0,"N/A","N/A",40307149.686,76,9517,132,NA,76,284.2946,1,284.2946,40307149.686
5215,6481,33,0.9886,-17.967,0.257605406268355,0.447656149239347,0.304390975167272,0.289056214200039,0.257605406268355,0.447656149239347,0.304390975167272,0.289056214200039,1,"N/A","N/A",NA,5.2551,5.2551,0,"N/A","N/A",139836415.95,80,5215,33,NA,80,415.2111,1,415.2111,139836415.95,"N/A","N/A",NA,5.7265,5.7265,0,"N/A","N/A",1780072.9233,74,6481,33,NA,74,433.1776,1,433.1776,1780072.9233
3172,3672,69,0.761,-12.001,0.255577163726321,0.124007193218344,0.214178152256023,0.235558112576334,0.255577163726321,0.124007193218344,0.214178152256023,0.235558112576334,1,"N/A","N/A",NA,3.3818,3.3818,0,"N/A","N/A",9537071.8916,56,3172,69,NA,56,671.4125,1,671.4125,9537071.8916,"N/A","N/A",NA,3.885,3.885,0,"N/A","N/A",291713.8028,25,3672,69,NA,25,683.4132,1,683.4132,291713.8028
6751,9477,243,0.7932,-147.105,0.255201886108481,0.483705869210043,0.370853327722231,0.313266006570695,0.255201886108481,0.483705869210043,0.370853327722231,0.313266006570695,1,"N/A","N/A",NA,5.8167,5.8167,0,"N/A","N/A",1610006.1838,71,6751,243,NA,71,485.2897,1,485.2897,1610006.1838,"N/A","N/A",NA,6.7834,6.7834,0,"N/A","N/A",1760422.095,69,9477,243,NA,69,632.3943,1,632.3943,1760422.095
8375,9482,243,0.8915,-148.089,0.253356775842292,0.516587094682327,0.229106814431691,0.26050552526162,0.253356775842292,0.516587094682327,0.229106814431691,0.26050552526162,1,"N/A","N/A",NA,6.2637,6.2637,0,"N/A","N/A",7858406.278,71,8375,243,NA,71,467.2789,1,467.2789,7858406.278,"N/A","N/A",NA,6.7868,6.7868,0,"N/A","N/A",823560.52497,53,9482,243,NA,53,615.368,1,615.368,823560.52497
5211,6539,9,0.9548,60.021,0.251026712744335,0.305692297294583,0.280058195259621,0.26732875216952,0.251026712744335,0.305692297294583,0.280058195259621,0.26732875216952,1,"N/A","N/A",NA,5.2548,5.2548,0,"N/A","N/A",244308280.5,80,5211,9,NA,80,488.3002,1,488.3002,244308280.5,"N/A","N/A",NA,5.7358,5.7358,0,"N/A","N/A",833696.88964,12,6539,9,NA,12,428.279,1,428.279,833696.88964
4986,6707,22,0.779,-86.055,0.249096361619668,-0.00585474970343597,0.0936554858590899,0.194322138147912,0.249096361619668,0.00585474970343597,0.0936554858590899,0.194322138147912,1,"N/A","N/A",NA,5.1211,5.1211,0,"N/A","N/A",9345063.293,71,4986,22,NA,71,332.3157,1,332.3157,9345063.293,"N/A","N/A",NA,5.8063,5.8063,0,"N/A","N/A",172833.8255,13,6707,22,NA,13,418.3709,1,418.3709,172833.8255
8213,9484,243,0.7218,-140.143,0.247670520150879,0.397862826642805,0.212073071114029,0.249133032177731,0.247670520150879,0.397862826642805,0.212073071114029,0.249133032177731,1,"N/A","N/A",NA,6.2194,6.2194,0,"N/A","N/A",4945868.798,71,8213,243,NA,71,520.2822,1,520.2822,4945868.798,"N/A","N/A",NA,6.7863,6.7863,0,"N/A","N/A",192197.5834,30,9484,243,NA,30,660.4248,1,660.4248,192197.5834
8933,9517,132,0.9782,-28.031,0.247157781280864,0.266153383103847,0.15210253752364,0.231688945619826,0.247157781280864,0.266153383103847,0.15210253752364,0.231688945619826,1,"N/A","N/A",NA,6.4662,6.4662,0,"N/A","N/A",115330397.1937,80,8933,132,NA,80,256.2633,1,256.2633,115330397.1937,"N/A","N/A",NA,6.8147,6.8147,0,"N/A","N/A",40307149.686,76,9517,132,NA,76,284.2946,1,284.2946,40307149.686
8375,9476,243,0.8223,-191.132,0.246738473754707,0.416856301376382,0.168956605522584,0.23247345438943,0.246738473754707,0.416856301376382,0.168956605522584,0.23247345438943,1,"N/A","N/A",NA,6.2637,6.2637,0,"N/A","N/A",7858406.278,71,8375,243,NA,71,467.2789,1,467.2789,7858406.278,"N/A","N/A",NA,6.787,6.787,0,"N/A","N/A",301943.1313,39,9476,243,NA,39,658.4107,1,658.4107,301943.1313
5211,9192,9,0.9597,0,0.245216570952681,0.216099756756152,0.271451800605139,0.260258859551058,0.245216570952681,0.216099756756152,0.271451800605139,0.260258859551058,1,"N/A","N/A",NA,5.2548,5.2548,0,"N/A","N/A",244308280.5,80,5211,9,NA,80,488.3002,1,488.3002,244308280.5,"N/A","N/A",NA,6.6019,6.6019,0,"N/A","N/A",4511461.70682,14,9192,9,NA,14,488.3007,1,488.3007,4511461.70682
5211,6858,9,0.9591,46.005,0.244839187537892,0.263047404542309,0.269120997683803,0.258917787864463,0.244839187537892,0.263047404542309,0.269120997683803,0.258917787864463,1,"N/A","N/A",NA,5.2548,5.2548,0,"N/A","N/A",244308280.5,80,5211,9,NA,80,488.3002,1,488.3002,244308280.5,"N/A","N/A",NA,5.8612,5.8612,0,"N/A","N/A",1789146.0657,6,6858,9,NA,6,442.2949,1,442.2949,1789146.0657
161,3094,100,0.7477,-93.058,0.243493431747245,0.128942524171965,0.205819487249,0.245303119776938,0.243493431747245,0.128942524171965,0.205819487249,0.245303119776938,1,"N/A","N/A",NA,0.7363,0.7363,0,"N/A","N/A",84889779.11,74,161,100,NA,74,211.1077,1,211.1077,84889779.11,"N/A","N/A",NA,3.3314,3.3314,0,"N/A","N/A",1549525.173,74,3094,100,NA,74,304.1654,1,304.1654,1549525.173
778,782,101,0.8607,1.003,0.243179095335938,0.286884170246059,0.0358010366307353,0.151638386973988,0.243179095335938,0.286884170246059,0.0358010366307353,0.151638386973988,1,"N/A","N/A",NA,1.8426,1.8426,0,"N/A","N/A",19040184.43,74,778,101,NA,74,230.1039,1,230.1039,19040184.43,"N/A","N/A",NA,1.7816,1.7816,0,"N/A","N/A",146076716.66,74,782,101,NA,74,229.1004,1,229.1004,146076716.66
163,3094,100,0.781,-76.031,0.242800019453054,0.136192304647497,0.205945263905394,0.245079259819702,0.242800019453054,0.136192304647497,0.205945263905394,0.245079259819702,1,"N/A","N/A",NA,0.7366,0.7366,0,"N/A","N/A",96376101.78,74,163,100,NA,74,228.1342,1,228.1342,96376101.78,"N/A","N/A",NA,3.3314,3.3314,0,"N/A","N/A",1549525.173,74,3094,100,NA,74,304.1654,1,304.1654,1549525.173
