"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_BS_1.mzML Peak area","t0_BS_2.mzML Peak area","t0_BS_3.mzML Peak area","t0_BS_C.mzML Peak area","t1_BS_1.mzML Peak area","t1_BS_2.mzML Peak area","t1_BS_3.mzML Peak area","t1_BS_C.mzML Peak area","t2_BS_1.mzML Peak area","t2_BS_2.mzML Peak area","t2_BS_3.mzML Peak area","t2_BS_C.mzML Peak area","t3_BS_1.mzML Peak area","t3_BS_2.mzML Peak area","t3_BS_3.mzML Peak area","t3_BS_C.mzML Peak area","t4_BS_1.mzML Peak area","t4_BS_2.mzML Peak area","t4_BS_3.mzML Peak area","t4_BS_C.mzML Peak area","t5_BS_1.mzML Peak area","t5_BS_2.mzML Peak area","t5_BS_3.mzML Peak area","t5_BS_C.mzML Peak area","t6_BS_1.mzML Peak area","t6_BS_2.mzML Peak area","t6_BS_3.mzML Peak area","t6_BS_C.mzML Peak area","t7_BS_1.mzML Peak area","t7_BS_2.mzML Peak area","t7_BS_3.mzML Peak area","t7_BS_C.mzML Peak area","t8_BS_1.mzML Peak area","t8_BS_2.mzML Peak area","t8_BS_3.mzML Peak area","t8_BS_C.mzML Peak area","t9_BS_1.mzML Peak area","t9_BS_2.mzML Peak area","t9_BS_3.mzML Peak area","t9_BS_C.mzML Peak area"
135,233.1033317,0.6501215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157038.9,143910.81,164887.88,3766,191476.31,197318.81,197328.53,3766,204392.86,202424.36,202391.52,3766,202050.36,226695.05,204063.31,213256.81,195091.66,194290.92,201035.02,209108.78,181328.23,197727.9,191076.47,201398.69,202475.9,203217.83,225303.66,211233.56,176492.58,187199.42,194104.73,197863.62,185427.61,201976.28,200133.36,204064.5,190323.78,284124.88,209672.14,199775.86
137,245.1283489,0.6855501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
138,242.186331,0.66285706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
139,189.1023082,0.6766711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
140,167.0815186,0.6632309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148560.95,150703.45,114755.25,3766,78745.29,156756.11,150394.17,3766,93694.484,165592.11,116138.484,3766,117102.96,129363.29,172662.9,124616.18,110964.83,164955.36,126609.945,179661.34,102081.33,174860.58,112415.92,126638.99,176872.67,184255.16,194199.62,190450.1,112882.94,125674.03,126577.08,131270.5,124600.664,138479.28,109616.63,146188.7,198417.47,312791.62,167328.03,153440.44
141,405.2874612,0.7110581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
142,155.0813763,0.6924916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
144,235.107573,0.67919344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66632.64,99420.69,116748.19,3766,128103.77,125770.72,121088.055,3766,128557.89,132526.42,130601.57,3766,132841.44,95843.93,139754.69,137223.1,129574.336,135954.52,91681.07,146216.98,126114.56,141520.2,90333.06,139269.78,88824.44,102345.61,104719.17,103436.68,82235.21,99487.18,140590.78,102584.14,99156.7,109484.47,105059.72,111287.45,148480.02,157517.69,164807.16,109836.33
146,401.2937172,0.7272936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
147,292.1207833,0.68523943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
148,251.1501316,0.6912366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
149,162.0661653,0.69494385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111541.87,128239.06,127527.58,3766,142535.52,147035.17,147994.1,3766,151986.73,152970.95,155969.94,3766,148271.28,185914.94,158984.58,162569.02,150835.11,145647.06,157711.22,161354.61,143637.94,158609.47,154733.33,154875.88,162607.03,163824.95,192555.19,168552.94,161569.75,173849.95,182806.2,174336.44,172517.58,188397.28,180803.33,183694.66,178563.33,294376.12,203890.8,177284.8
150,215.1389404,0.6983679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724303.1,755949.3,806175.06,3766,605144.5,616663.4,617917.4,3766,653222.44,662398.4,650449.94,3766,655195.94,663575,660819.7,685759.56,658573.7,663883.44,686421.8,706746.3,675793.9,713554,691263.75,699948.56,671340.94,707901.4,722977.25,738938.9,618835.56,665613.44,691265,725586,672910.6,734446.5,735241.06,760507.9,753462.7,1181463.4,837742.4,799803.7
152,216.1425935,0.69746757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70548.88,69471.984,74020.72,3766,56119.496,54628.953,53375.137,3766,54170.24,58705.87,64294.938,3766,59616.223,60972.42,60057.76,64159.355,53213.91,60883.105,46867.027,63943.465,55438.05,62104.02,57055.844,62810.54,64127.043,44986.875,69103.63,70057.49,62448.785,62134.96,61310.258,40491.293,60724.348,68891.945,62762.477,49121.71,71460.51,114179.52,50405.15,74206.25
154,183.1622262,0.7155707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
155,310.1143169,0.66511846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
156,621.4224791,0.7670512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
157,403.2907144,0.7594915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
160,212.1112712,0.7348971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
161,211.1076646,0.7363301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152433.5,1090273.4,1252104.6,3766,1071188.6,1098110.4,1086787.4,3766,1124288.6,1130929.5,1107818.1,3766,1102658.2,1130474.1,1130958.6,1165461.2,1111161.9,1118414.5,1149477.8,1175770.5,1116501.4,1202812.4,1161010,1160601.8,1143653.6,1197672.9,1197211.2,1223065.2,1030203.2,1103784.9,1145245.9,1205835.6,1074897.9,1202919.2,1185215.2,1202170,1110841,1774736.5,1231823.2,1180709.4
162,176.0568405,0.7347761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
163,228.1342193,0.73658293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317328.9,1241463.8,1410147.6,3766,1206163.6,1234563.9,1218530.9,3766,1276456.4,1288205.5,1266998.4,3766,1256626.6,1285508.2,1276181.9,1316359.1,1249731,1264416.5,1310425.8,1341920.9,1269422.5,1357210.2,1306585.6,1313224.6,1288724.8,1339941.8,1352258.5,1382795.2,1185524,1264573.2,1300268.9,1388583,1208224.6,1354757,1347220.5,1352072.2,1262752.6,1985203.9,1404186.4,1336864
164,401.2937306,0.7831755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
165,250.1161708,0.737334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384372.62,372437.25,429494.28,3766,391201.97,407701.3,410991.2,3766,442275.78,444452.84,292901.16,3766,445140.56,453544.6,312240.06,473234.3,460813.34,313010.84,481928.84,494702.5,510994.44,520096.66,506943.97,329126.72,493718.3,377267.44,521440.03,383469.34,412532.44,450791.88,466831.47,324448.97,446244.66,501639.75,494890.62,498559.5,473640.75,774217.7,531142.06,345549.66
166,167.1178271,0.70709264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3797.3564,8367.377,9272.809,6633.429,9447.498,15837.937,13208.707,27490.924,11090.246,48131.96,51555.332,58592.395,10008.781,34284.02,46523.004,48419.02,11760.681,26152.686,45913.863,26798.793,4046.028
168,239.1386649,0.7402024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
170,231.1701428,0.76344997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44086.723,38889.234,43630.082,3766,3766,9672.228,22121.184,3766,50472.72,7660.7563,16454.623,3766,9491.589,36232.336,15042.017,14144.617,15195.684,35633.465,12030.182,14582.361,17462.246,13429.47,9597.29,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
171,256.0748916,0.7726746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,6688.1045,3766,4708.6543,5964.234,42897.566,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
172,188.0740235,0.82000715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
173,403.2907137,0.850814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
174,405.2875257,0.8550873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
175,401.2937318,0.8738394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
176,203.0847512,0.9131487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14812.258,82537.9,69762.92,3766,14227.28,84686.945,97276.06,3766,89761.625,65008.47,84344.54,3766,27301.748,27659.926,17504.066,84078.4,90917.164,71478.24,22060.072,23963.242,160901.05,109123.74,133971.62,78884.45,19808.86,29437.408,25239.025,26520.06,72482.81,24675.064,81632.12,74887.4,72724.21,29734.414,32100.434,26099.715,45755.945,106727.555,47200.61,44483.91
178,192.1018615,0.84185046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
179,155.0814596,0.92613816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97410.516,193491.98,165945.97,3766,119008.74,213983.66,227231.66,3766,219406.34,151573.55,175108.77,3766,40502.56,71193.586,144339.72,185741.62,205605.55,171423.53,166242.36,135145.48,317297,232586.62,250436.06,174204.14,31039.92,48040.22,47233.94,46548.77,164385.98,45180.63,170687.06,195255.97,174962.36,167337.73,179005,144092.64,136075,219770.94,69152.07,75766.14
180,191.089767,0.8607362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87544.44,118579.38,95301.38,3766,124430.38,127235.25,135695,3766,146111.06,97105.766,119852.05,3766,108791.76,131164.1,92577.59,53520.418,84029.07,54504.89,54166.734,28464.55,22814.031,45644.863,10171.883,6818.313,20196.143,18349.342,20448.096,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
181,152.0706306,0.85529274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16347.945,29502.516,28835.387,3766,32771.164,31156.375,31492.598,3766,33741.727,31182.441,31882.787,3766,29275.82,38850.066,31758.701,33967.152,29245.559,30457.947,31960.332,30716.553,27999.395,33006.395,31391.264,30651.834,29177.996,33391.63,37435.44,31730.252,27269.443,30174.682,28863.86,28975.277,27629.828,28527.736,26210.979,27449.709,18119.268,45022.785,24982.594,25954.824
182,151.1229459,0.85888624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
183,190.0862168,0.86120814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920692.1,1087048.9,904452.25,3766,1241551.4,1155142.8,1212692.8,3766,1302775.5,938261,1142484.2,3766,1079980.9,1313367.2,905106.6,519391.7,752961.44,525046.06,523320.47,298479.4,375192.5,437705.8,257097.73,184288.36,276948.3,258907.56,260862.97,118956.414,55516.223,59131.203,58593.92,24694.555,49884.914,55166.96,50814.137,38555.58,42375.656,72610.89,47612.08,18525.812
184,176.0705932,0.8817837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278492,343680.97,260004.22,3766,384748.88,310376.03,302416.22,3766,409272.9,257760.97,315381.62,3766,302334.34,398065.97,295210.88,143153.33,209268.2,158069.55,150973.39,42781.473,100871.78,120161.37,32140.303,15492.447,38885.07,33240.723,36640.617,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
185,216.0766834,0.95254415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27291.162,43411.97,45176.316,3766,41968.438,58422.637,61025.3,3766,64963.895,52503.703,56423.574,3766,46910.83,50319.742,50577.85,58950.844,61100.855,56449.32,56789.82,49223.992,76001.82,65354.69,65712.7,59297.156,28666.717,20005.879,24980.818,42749.844,43737.082,38762.617,46908.418,47599.12,49707.395,49044.473,53738.242,48978.613,36922.92,70863.56,51793.617,26347.844
186,621.4225267,0.87185234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
188,154.0862463,0.8770582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13922.368,15537.016,3766,3766,13021.349,9417.054,16897.96,3766,21872.738,10054.487,21895.506,3766,11230.958,19531.814,13238.608,18418.137,15955.299,14088.185,11963.817,10842.483,7520.5635,11260.997,25219.023,9264.156,20956.441,18070.012,16561.033,11845.114,16742.04,18691.746,18038.814,16270.81,8362.997,14482.936,14032.205,16967.812,6238.3667,16086.397,6966.7964,15144.646
189,171.1127583,0.91586107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141894,1473403.9,1371329,3766,1174302.8,1285378.1,1277703.5,3766,1385593.2,1299048.9,1344944.6,3766,1295132.6,1347470.5,1326198.4,1487302.9,1417893.9,1347589,1516569.8,1516978.4,1428736.6,1570764.9,1475640.6,1451864.8,1253945,1282339.2,1351855.5,1421407.5,1259821.6,1297862.2,1402635.8,1541991.6,1387658.2,1467352.1,1497399,1493367.5,1463920.4,2333532.5,1832815.8,1554739.2
190,195.1127639,0.89088994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368546,430049.78,418088.25,3766,309690.28,322015.3,315868.84,3766,328892.4,334227.16,334551.2,3766,330782.4,345206.78,342091.03,352206.3,338022,337800.06,356665.78,359305.56,347607.6,370949.62,359972.5,357189.3,355257,370680.88,380095.88,378959.78,399510.72,424260.66,441306.78,464805.4,488119.88,538169.56,504141.62,552706.2,626432.75,963693.7,633525.7,620727.44
191,158.0600504,0.9173682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148035.69,171302.02,154636.55,3766,226688.88,171261.81,191789.73,3766,216567.47,167478.6,182999.28,3766,193419.66,190547.47,137966.94,67075.734,115283.836,69511.3,73105.87,36933.1,38522.977,67068.3,25709.078,8087.7886,27393.545,25447.99,27101.604,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
192,183.1622342,0.9281107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
193,228.1342331,0.90817094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239530.17,209129.22,246354.86,3766,217321.83,224419.44,221923.78,3766,231253.7,225061.58,223113.23,3766,220249.61,227067.39,229350.47,229626.31,226831.5,219552.94,233805.5,229993.23,211094.78,241853.08,230285.05,223942.14,224178.69,244264.14,245994.11,251627.23,230374.52,254941.22,266019.84,268411.56,264053.25,287396.88,292331.28,298885.12,334123,555472,390182.44,372812.4
194,211.1076205,0.9083649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205942.86,177342.22,193556.89,3766,178734.64,184874.84,185338.38,3766,189578.19,185125.94,197617.83,3766,191663.06,193678.11,185908.31,194723.78,189060.48,177501.5,202210.64,200001.56,188717.92,198548.8,194813.02,192490.34,194576.58,205797.45,225285.9,224175.88,205897.23,215149.73,217572.02,214531.73,227875.95,242763.64,249550.78,257621.4,305326.7,468537.8,342118.12,335366.4
197,250.1162329,0.92071325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
198,403.2907006,0.93000793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
199,212.1112958,0.9055579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
200,401.2937152,0.94034135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
202,201.1233021,0.95756274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298607.1,348993.9,362196.47,3766,304686.1,360101.75,529325,3766,387449.94,340561.97,353766.44,3766,332332.44,341654.1,346355.9,369637.8,373039.22,358420.22,367629.9,360895.28,579191.8,422880.7,443567.28,384025.9,308728.8,317327.5,334130.7,362864.97,349955.9,354806,641534.7,404101.06,409635.88,430123.1,449016.75,442048.94,497596.34,1379627.1,579140.5,541660.25
205,216.0766757,0.9651085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47312.01,45228.574,53462.953,3766,62364.594,70174.445,69598.78,3766,71320.484,71876.18,70487.63,3766,69240.97,77985.73,73009.71,79090.375,73718.13,69650.555,75597.14,76918.34,9530.301,78666.19,78653.15,77695.19,72036.13,70484.43,81893.95,81168.66,55476.023,59645.78,64571.434,70728.64,64824.27,69373.45,74573.5,73793.67,77174.52,142113.67,89075.414,83001.625
207,285.1344145,1.0531723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
208,183.1127562,0.93865174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
209,215.1178277,0.95823896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
211,205.0971365,0.99603647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189829.64,220208.14,203300.36,3766,179481.7,226216.86,250004.23,3766,260724.73,235456.2,261761.23,3766,222207.89,243332.64,209333.47,244027.86,229342.9,243834.39,248183.56,208633.45,289605,249561.81,283818.5,215899.94,165773.03,164891.58,193503.4,206863.4,240112.86,269395.47,259402.33,297014.47,269876.22,301782.5,352127.12,284193.8,324749.88,555073.06,390431.66,351106.78
213,315.2388803,1.0527318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63002.28,88358.99,85636.59,3766,54550.535,80091.91,77708.34,3766,72446.05,57226.312,60439.46,3766,48137.28,45040.93,49585.53,57552.44,53978.703,49180.973,49993.95,43855.273,142617.06,59465.242,66035.79,48266.316,19839.742,19569.77,19667.766,31702.33,49403.297,45471.547,47422.332,54492.22,42522.26,46601.36,39591.33,43712.637,32989.28,54006.91,37781.86,31302.883
214,183.1622325,1.0099815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
215,296.1351787,1.0776109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
217,171.1127488,1.0351005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2410341.2,1353489,2659895.5,3766,2517211,1389809.1,1372407.8,3766,1493830.1,2883443.8,2751580.2,3766,2836328.8,2914940.8,2747918.2,1358462.1,2812033.5,2709096.8,1457338.9,1604097.8,1443361.1,2941849.8,1401407.4,2847878.8,2840355.5,3173901.2,3224838.5,3040039,2643780.5,2784051.8,2957159,1331955.9,2869325.5,3138269,3107333.5,3267974.5,3155339,4961214,1856113.5,3370999.2
218,250.1162973,0.9770827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
219,403.2906937,0.9882016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
220,190.0861822,0.9682214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237891.42,93858.72,117866.86,3766,26228.914,19628.951,36892.35,3766,38513.38,13402.385,136640.5,3766,10750.717,262948.6,148244.95,13293.524,27257.438,65975.79,9941.95,55508.48,3766,6265.3516,8199.426,20726.889,91883.94,90835.58,87023.71,28308.836,6576.699,10951.136,8047.412,3766,6135.3735,8828.849,8146.0547,7410.2593,7574.0967,12683.21,9526.526,6485.1416
222,230.0787929,1.0424768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
