"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_BS_1.mzML Peak area","t0_BS_2.mzML Peak area","t0_BS_3.mzML Peak area","t0_BS_C.mzML Peak area","t0_Ec_1.mzML Peak area","t0_Ec_2.mzML Peak area","t0_Ec_3.mzML Peak area","t0_Ec_C.mzML Peak area","t1_BS_1.mzML Peak area","t1_BS_2.mzML Peak area","t1_BS_3.mzML Peak area","t1_BS_C.mzML Peak area","t1_Ec_1.mzML Peak area","t1_Ec_2.mzML Peak area","t1_Ec_3.mzML Peak area","t1_Ec_C.mzML Peak area","t2_BS_1.mzML Peak area","t2_BS_2.mzML Peak area","t2_BS_3.mzML Peak area","t2_BS_C.mzML Peak area","t2_Ec_1.mzML Peak area","t2_Ec_2.mzML Peak area","t2_Ec_3.mzML Peak area","t2_Ec_C.mzML Peak area","t3_BS_1.mzML Peak area","t3_BS_2.mzML Peak area","t3_BS_3.mzML Peak area","t3_BS_C.mzML Peak area","t3_Ec_1.mzML Peak area","t3_Ec_2.mzML Peak area","t3_Ec_3.mzML Peak area","t3_Ec_C.mzML Peak area","t4_BS_1.mzML Peak area","t4_BS_2.mzML Peak area","t4_BS_3.mzML Peak area","t4_BS_C.mzML Peak area","t4_Ec_1.mzML Peak area","t4_Ec_2.mzML Peak area","t4_Ec_3.mzML Peak area","t4_Ec_C.mzML Peak area","t5_BS_1.mzML Peak area","t5_BS_2.mzML Peak area","t5_BS_3.mzML Peak area","t5_BS_C.mzML Peak area","t5_Ec_1.mzML Peak area","t5_Ec_2.mzML Peak area","t5_Ec_3.mzML Peak area","t5_Ec_C.mzML Peak area","t6_BS_1.mzML Peak area","t6_BS_2.mzML Peak area","t6_BS_3.mzML Peak area","t6_BS_C.mzML Peak area","t6_Ec_1.mzML Peak area","t6_Ec_2.mzML Peak area","t6_Ec_3.mzML Peak area","t6_Ec_C.mzML Peak area","t7_BS_1.mzML Peak area","t7_BS_2.mzML Peak area","t7_BS_3.mzML Peak area","t7_BS_C.mzML Peak area","t7_Ec_1.mzML Peak area","t7_Ec_2.mzML Peak area","t7_Ec_3.mzML Peak area","t7_Ec_C.mzML Peak area","t8_BS_1.mzML Peak area","t8_BS_2.mzML Peak area","t8_BS_3.mzML Peak area","t8_BS_C.mzML Peak area","t8_Ec_1.mzML Peak area","t8_Ec_2.mzML Peak area","t8_Ec_3.mzML Peak area","t8_Ec_C.mzML Peak area","t9_BS_1.mzML Peak area","t9_BS_2.mzML Peak area","t9_BS_3.mzML Peak area","t9_BS_C.mzML Peak area","t9_Ec_1.mzML Peak area","t9_Ec_2.mzML Peak area","t9_Ec_3.mzML Peak area","t9_Ec_C.mzML Peak area"
1389,181.097289,2.24261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20244.363,30484.953,36010.47,3766,40743.523,22076.822,39018.707,3766,22954.465,37687.28,22375.363,3766,16215.607,38784.77,7537.029,3766,29998.045,29622.922,35730.82,3766,10736.652,34060.793,58041.875,3766,39078.13,51277.17,7637.7026,37884.41,17077.55,10804.377,6801.7725,10042.168,28236.219,16185.449,9105.638,21738.885,32172.93,8978.557,15351.768,34838.27,9082.366,27566.932,29849.127,40328.242,8594.49,43482.12,19429.898,75880.94,3766,6762.1367,7202.04,51471.742,39401.49,15369.053,36028.35,20871.85,6608.7285,7314.3076,12003.303,22511.404,10008.119,25469.164,26829.578,3766,37719.816,39746.74,16113.016,4963.6797,41406.59,3766,3766,3766,9984.002,11871.164,45351.42,3766,3766,51869.508,10255.098,3766
1390,172.1117542,2.3139775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44833.805,31694.646,47031.87,3766,45052.332,23820.125,42318.445,3766,56908.027,60492.348,60439.05,3766,47352.566,42956.793,24773.156,3766,65976.625,63906.773,62608.957,3766,46093.816,47296.434,31710.691,3766,58827.92,74592.336,65069.453,65458.574,3766,4762.288,38679.414,50368.992,65648.35,62175.25,70177.39,65012.023,39870.082,40903.6,49128.953,16644.412,63251.934,64362.406,64147.367,63123.71,41588.66,42976.133,33310.086,38890.777,68504.89,64113.273,75100.76,67357.67,44980.223,40790.97,42068.668,55492.08,32102.797,19851.404,22159.182,19555.771,10503.374,9069.746,3766,24355.193,3766,6496,6355.673,3766,4083.826,3766,10071.294,28564.672,3766,3766,5100.0596,3910.0784,3947.0454,11317.969,8644.013,126518.18
1391,161.0707333,2.3094125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16764.844,16420.424,16641.203,3766,20909.723,20258.229,22477.57,3766,19349.031,19721.791,18956.965,3766,23298.197,23241.535,25305.895,3766,19208.947,22766.13,21290.967,3766,23936.457,23302.543,23624.412,3766,18235.75,24782.576,22148.434,21811.566,12991.817,7422.7427,22621.973,22307.58,20281.19,19567.22,19251.059,20719.783,23147.773,23646.998,24944.086,23822.28,16934.975,21022.395,20462.092,21726.96,26353.752,26537.44,22777.797,21693.682,19615.957,20984.162,24145.604,23185.771,26520.283,20792.77,21653.342,27980.645,12885.922,11583.484,11957.939,13455.837,21406.775,23517.412,21638.861,20980.85,14115.414,14933.323,14108.756,16445.309,18646.537,24187.008,20475.1,25338.066,17612.17,27147.127,16206.373,20028.758,21587.326,22020.111,20666.635,20387.387
1392,283.1074438,2.3078172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15100.297,10793.695,12588.99,3766,28851.385,31596.814,24011.68,3766,21947.074,18416.752,25612.906,3766,20515.426,5344.059,3766,3766,4717.02,17449.494,18074.4,3766,20670.197,17207.686,13122.572,3766,13755.965,15176.411,13819.898,3766,4544.3926,3766,5145.985,3766,9326.233,11408.685,8810.353,9571.09,12879.694,4044.152,3766,7183.591,3766,7351.243,3766,3766,7659.7803,10083.602,10943.992,4875.1045,3766,3766,12854.728,3766,4559.043,9374.984,4819.961,6965.081,14820.898,12803.491,12587.918,7611.9775,7252.903,10432.952,9088.381,11742.654,12966.239,7015.8643,8953.34,5250.719,5375.3623,10490.534,9139.206,8411.152,3766,16764.781,16916.406,16964.52,7631.1562,3766,5012.36,3766
1393,314.1485721,2.3113103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11496.352,9647.565,9537.144,3766,36429.594,40459.812,42084.984,3766,21487.13,24655.812,29196.28,3766,40132.734,43581.35,37563.516,3766,25865.674,19477.39,16096.518,3766,42887.984,38462.383,42412.16,3766,25989.182,28990.738,20542.395,23343.777,23187.836,19589.658,39219.33,34164.145,23721.771,24337.025,29169.34,29503.059,34230.605,32108.723,40014.97,26260.94,15900.111,23606.328,23177.81,26296.387,33005.36,34754.723,33606.49,12252.73,17454.404,23541.117,26036.033,26858.926,32963.46,26229.896,32626.852,6405.193,14300.718,20874.852,19860.57,16271.352,3766,3766,3766,3766,18000.93,14185.464,13223.2,13761.37,3766,3766,3766,3766,3766,20571.871,5748.5186,11315.292,3766,3766,3766,3766
1397,560.2707957,2.3142855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,7845.6304,3766,3766,3766,3766,3766,3766,47083.51,3766,3766,3766,3766,3766,3766,3766,3766,22436.723,3766,3766,3766,3766,3766,3766,15539.772,19047.412,19334.84,3766,3766,3766,3766
1399,183.1127666,2.3168294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187444.27,215252.95,207277.62,3766,221676.4,244729.48,216722.05,3766,218306.4,224082.62,208267.69,3766,223329.7,230362.38,236299.58,3766,246258.73,226706.52,222056.19,3766,236160.94,253858.31,246198.7,3766,209064.94,235949.5,237456.56,225829.02,148043.97,109551.48,230627.44,236699.39,218442.66,237861.25,218262.77,243014.6,230640.06,245324.47,239047.73,258421,214693.14,219835.02,227198.1,235501.7,234172.8,247229,252874.83,247961.64,223706.52,243633.94,272598.47,254878.39,245820.56,204186,218271.92,315905.12,194603.5,220809.95,232371.97,222675.02,245244.06,246086.75,231743.69,248924.66,210932.53,221241.42,254643.84,241130.84,238972.56,247306.14,248783.97,272870.6,245021.6,418605.6,251375.23,240821.06,254833.8,255342.75,256342.4,273527.88
1400,231.1159882,2.31707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190997.67,212027.95,215668.78,3766,231013.78,233887.4,230051.45,3766,218494.1,229977.47,227799.4,3766,234763.3,243347.53,246607.9,3766,238407.36,239095.98,233471.56,3766,260352.12,267532.78,255345.34,3766,231470.69,259787.94,235887.42,238997.69,150234.52,106623.45,240158.1,251155.36,227930.8,230200.81,231877.61,246725.67,247123.47,251577.14,258603.17,263017.6,220990.08,226245.88,231668.44,240949.44,252516.52,260826.55,263160.34,262964.5,246813.11,238797.86,268017.28,251547.55,267577.94,232203.17,236518.06,308485.25,220881.95,231321.06,238181.64,244547.89,251268.08,256834.48,254901.92,269876.28,230620.02,243389.6,247244.42,262638.22,256641.31,263618.72,270964.5,305012.06,246301.97,370652.47,269626.1,261976.55,273840.25,270581.34,277562.06,277345.3
1403,189.1021254,2.318142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70974.68,79805.08,78035.27,3766,73928.58,73632.04,70604.375,3766,66885.54,73272.016,68841.32,3766,67133.914,69870.54,71253.625,3766,70819.484,66569.75,69338.266,3766,69399.63,73199.84,71756.94,3766,69256.25,72605.48,66915.18,71456.12,43518.754,30950.523,68215.484,65841.25,61955.832,66412.34,67430.82,73458.84,64863.426,69116.48,67801.07,70332.58,65875.016,68569.51,68372.26,68816.336,70300.43,74105.9,70727.91,68551.484,66839.53,71206.8,74824.24,71034.68,71195,59785.89,59221.625,75848.22,55737.06,60832.684,60884.72,61799.82,58992.215,62321.176,61958.3,60589.28,63237.977,67756.35,70750.695,70261.01,66624.93,67524.01,72464.71,67126.39,69500.11,109488.84,81748.305,72193.2,74000.914,73241.45,70284.664,65392.836
1406,262.1910885,2.3188658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17695.447,18647.885,21617.516,3766,17633.17,15701.287,3766,3766,15352.885,13903.289,12896.945,3766,13896.501,15363.154,16167.398,3766,15509.568,13111.629,13501.328,3766,13735.81,16857.986,14812.182,3766,14969.16,17061.809,13202.307,17691.287,7902.542,4991.6704,13401.2295,13650.789,8691.047,12943.98,15896.829,14815.359,12789.888,14051.871,15895.967,14712.92,14966.258,14095.774,9493.879,13670.102,10465.754,14537.122,14554.023,14593.635,12257.732,14413.729,4726.4463,13910.385,13298.849,12396.109,11989.695,14053.3545,11778.831,11155.044,10206.995,13360.709,8674.231,11235.066,12396.119,6767.3633,10869.466,11536.407,9407.064,14568.402,12460.042,10894.698,12339.866,14113.086,16494.398,24444.277,15370.262,16222.283,13613.811,13069.708,17065.346,12490.203
1407,153.1023658,2.3193939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28111.543,30147.262,32111.15,3766,32303.914,26164.047,27552.418,3766,31393.357,31271.156,31212.441,3766,31741.744,31754.932,33281.457,3766,33912.418,35903.4,31808.02,3766,35945.09,36539.54,36054.742,3766,29995.781,42843.402,32872.46,33218.99,18133.191,11120.038,31411.055,31491.574,32479.512,30487.736,32653.219,35790.105,30680.162,31354.031,32623.256,29417.484,30260.613,32259.69,30969.91,32961.52,35312.414,32355.906,32224.844,31969.129,35256.383,33130.58,39455.34,36520.39,33512.56,27014.918,29097.305,36593.613,31337.193,38292.918,38626.035,38646.668,34991.258,34278.473,32843.656,38117.117,36403.887,43704.316,44337.45,43409.83,35729.04,38511.523,36968.33,37839.535,47317.242,74929.03,53001.355,48596.242,40950.484,37374.28,36699.01,37875.047
1409,813.4350284,2.2961724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1410,166.1229701,2.3151114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8214.091,3766,9985.455,3766,4280.7407,8823.493,7419.7383,3766,7990.1484,9181.866,6878.2505,3766,3766,4569.0776,9056.66,3766,9912.779,6109.818,10414.008,3766,3766,3766,7044.3696,3766,10809.759,9563.0625,5974.485,7772.072,3766,3766,3766,3766,6845.7207,6779.33,9065.473,3766,7310.82,4234.5537,3766,6081.374,7957.7197,3766,3766,10845.828,11219.2295,5434.248,9670.976,3766,4039.8442,3766,10458.97,3766,3766,3766,6531.9653,6063.444,4324.868,5067.848,7698.6865,3766,3766,3766,3766,6621.862,8245.285,3766,3766,3766,7840.7363,9480.385,9767.639,4255.3564,10835.813,19786.943,3766,5126.9033,10883.462,8358.91,11344.594,7740.3657
1413,211.162545,2.3229375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28042.645,66113.016,34793.74,3766,100852.8,33879.164,113786.13,3766,65685.2,43218.1,124878.13,3766,13927.945,122140.984,123500.51,3766,59061.03,44100.113,50545.94,3766,15483.906,139381.83,94085.99,3766,37032.758,63396.37,43819.55,104264.125,30652.805,26250.004,135468.61,17098.898,86705.78,135751.1,152182.33,29308.162,34666.44,88310.44,103674.36,151122.55,167199.5,11981.905,43543.23,148365.83,116661.086,65495.176,107580.71,33827.062,18905.182,100193.21,140688.52,50200.688,69676.33,70493.93,146440.47,154831.25,174332.44,10108.641,142526.02,33805.332,69687.66,181740.38,123390.305,144474.31,87771,184053,92809.17,42790.574,143260.39,140063.42,45722.914,120261.53,73486.74,220760.7,158384.9,23631.484,98450.15,61282.977,166226.5,139582.44
1415,187.1226129,2.3225365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52360.91,60292.44,56079.152,3766,70394.78,72768.484,67038.06,3766,62275.363,69088.2,66725.914,3766,68403.625,67259.77,71319.71,3766,71853.11,68005.67,70317.055,3766,104122.9,76317.305,83082.586,3766,71861.62,82409.484,69263.78,77800.086,40674.53,30592.72,70986.52,72775.08,74061.49,71260.805,72994.61,73959.734,101160.4,79203.78,78620.086,76632.984,72142.445,71991.984,76308.375,73663.914,85448.86,90786.484,85130.16,76145.05,70437.695,69753.54,77993.94,75596.87,84502.02,65892.81,68671.164,89346.11,63739.984,64659.797,84734.35,71115.06,91155.56,88202.97,84935.49,77329.164,76048.21,100417.88,81006.164,86293.71,98383.82,104397.984,100200.38,86320.08,133883.14,180267.25,133974.52,81247.59,130890.734,137917.14,145735.19,84251.38
1417,211.1252235,2.3281422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135187.89,154811.75,113025.81,3766,170009.88,88567.875,13639.591,3766,159826.78,136506.75,137676.48,3766,162949.44,74723.68,142921.4,3766,126809.72,122661.74,141634.47,3766,35029.04,141012.39,18918.605,3766,59355.297,175806.4,50858.402,139278.88,22062.535,34833.04,87264.69,115681.27,15747.454,54834.71,44567.285,18459.807,65530.688,96443.95,164429.45,29432.223,33962.938,155271.22,40446.88,99203.836,111639.16,67479.75,61022.95,127670.55,54436.297,129106.78,8493.285,11604.769,32355.621,43373.246,62632.4,31120.74,44104.117,125936.88,50636.32,157961.67,110982.79,71425.69,68441.38,34614.12,134719.14,45589.46,95762.65,79516.13,50905.93,47045.273,162514.23,71834.04,159725.83,84197.77,155835.1,171865.45,28600.242,159951.1,90782.984,92240.08
1420,309.0916292,2.3309648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18608.324,19173.996,17609.578,3766,21028.572,18091.795,17791.744,3766,16278.679,18020.682,18299.818,3766,18760.176,18390.672,18615.516,3766,15995.963,17693.748,15660.17,3766,17854.611,3766,4671.146,3766,16111.903,17160.47,17670.754,17416.248,13384.835,11925.29,17077.154,8839.855,17007.783,14907.91,15692.276,3766,16093.411,3766,16702.043,16420.293,14255.414,15589.545,15848.783,15377.763,7428.52,4121.7075,8685.143,16475.176,3766,5536.7617,7097.0127,15300.833,7429.0625,5231.662,3766,3766,3766,4425.837,11928.486,5827.1787,7500.7124,3766,5026.3306,10814.543,3766,3766,9584.757,3766,6735.2554,7351.5244,8034.325,4961.9424,3929.573,4365.968,7896.452,3766,3766,9991.771,3766,4127.276
1428,186.5891336,2.3294656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9307.9,22915.926,25025.059,3766,21430.68,24488.291,24556.027,3766,24594.104,25203.84,23243.06,3766,26568.594,26332.734,23821.238,3766,26777.2,27415.855,27988.13,3766,31151.377,29748.691,8434.526,3766,26697.85,25817.125,23784.602,28793.682,24625.574,18312.506,29194.266,27048.188,25651.408,25608.127,28376.553,28318.443,26328.744,31997.078,27269.64,28859.156,31168.215,26210.912,30402.402,28455.418,27966.08,31456.785,27661.953,27226.826,29084.549,29330.178,13411.969,28285.668,29092.77,23514.742,22984.309,30258.34,22631.662,15798.618,23434.795,24643.605,22167.89,25196.062,23127.564,21592.271,25652.637,11608.835,25666.379,24625.826,25084.8,26191.896,21900.785,26856.941,26058.95,32593.123,26718.459,24578.275,24468.82,25490.303,21771.676,25483.775
1430,295.0970073,2.3304462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,11984.029,8985.83,3766,3766,7356.1074,8861.9,3766,9715.966,6495.6343,3766,3766,11774.052,7260.1133,11432.998,3766,12570.632,11003.319,12708.169,3766,10631.577,12127.33,12158.879,3766,9643.191,12227.772,13681.6,14040.6875,5805.764,3766,15257.352,5654.569,3766,10738.996,7296.0522,7509.1523,13151.113,3766,12521.0205,13004.625,12248.971,13283.289,6551.886,9069.728,11404.539,14273.982,11043.163,10552.255,14570.002,7265.263,10250.82,12789.897,12409.861,12078.789,3946.7007,14182.57,8522.184,11817.526,13424.922,3766,12678.016,12031.949,9746.698,14097.606,12676.325,14400.249,13495.014,14516.42,14423.392,14977.181,9087.813,13690.515,10648.713,3766,3766,3766,13392.988,13508.059,14633.621,12160.514
1432,342.2380387,2.3307035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1433,320.1454175,2.3291037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22259.965,27866.125,25915.908,3766,26380.184,27262.275,27769.297,3766,25307.05,31802.984,27039.197,3766,29791.883,28860.467,29378.254,3766,30479.035,32357.715,30022.697,3766,32693.014,35166.39,30101.45,3766,30768.762,33921.37,33143.18,31748.52,23077.25,18019.068,32936.24,31922.547,32493.059,30956.762,31209.275,33329.29,32920.977,35874.188,32621.51,35176.42,33172.35,32450.572,33741.703,29980.547,32307.303,36522.61,29811.738,34353.938,31190.057,34716.06,36977.117,33397.207,35036.582,30543.14,26100.422,35438.94,30077.621,31887.52,32971.086,32355.926,28646.05,30525.258,31186.48,30217.883,32142.084,33957.85,33149.84,31563.76,30319.656,32774.45,28195.053,33282,33272.477,40914.75,10100.726,33941.113,33604.9,32509.236,29527.219,32686.398
1436,363.1000178,2.3277483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20988.39,19023.303,17463.922,3766,14871.266,3766,11965.197,3766,3766,12455.819,11493.978,3766,4395.0366,4253.7017,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,4716.933,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1438,261.1232017,2.3573701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24466.22,51876.684,31196.834,26117.137,41311.594,38595.273,26699.049,38298.297,8603.605,40969.01,57324.355,37153.277,59180.887,55683.84,62709.94,30529.102,45854.832,26450.256,46136.957,3788.9712,105812.99,65051,56285.77,42979.992,52919.938,39845.38,60525.4,47688.32,47525.203,19070.312,58228.44,23837.389,35454.3,91924.055,111422.42,45778.207,40833.824,83305.07,85697.37,90308.37,124062.14,126131.66,46175.957,56907.27,93843.93,71897.33,70619.61,45635.24,38170.76,54767.086,15586.502,49653.28,127736.53,30181.736,48219.176,59215.89,18419.012,65248.21,54021.84,26056.15,43284.895,22005.922,54023.93,45958.496,43101.023,103759.45,7415.006,13577.049,44987.273,24840.916,52171.11,59435.4,50827.484,53924.152,53481.137,36909.18,46637.64,58842.117,127277.68,61821.01
1440,421.2798569,2.3298042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16110.498,18125.312,14512.978,3766,15090.228,16656.377,17158.035,3766,16147.728,17464.613,15829.994,3766,17646.354,17447.902,20867.914,3766,17397.893,18667.033,18410.139,3766,16227.404,21263.668,21116.473,3766,17728.26,19943.178,18104.508,18437.594,5494.856,3766,17667.482,16633.992,18397.688,17690.24,16208.687,20128.988,19850.787,17413.41,20034.494,20526.32,14622.873,18880.95,16256.383,18292.543,18507.57,21809.385,20464.14,17756.38,18340.88,18579.033,21962.723,19582.193,20158.076,19044.486,18363.123,23189.182,15897.441,15724.04,15761.0205,21823.72,17387.77,17741.152,15918.893,15694.253,14470.78,17515.402,18787.277,18096.314,16896.586,17833.482,16857.871,12287.791,19354.643,32667.912,18713.836,18268.855,17637.52,29746.627,19775.197,14152.02
1441,175.0810732,2.3302257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61613.82,70426.9,70772.805,3766,67792.49,71797.87,76485.26,3766,74796.336,76868.2,74257.84,3766,76125.08,78943.664,81628.64,3766,88056.59,91999.67,90763.75,3766,89107.734,84859.945,85638.88,3766,89061.39,89761.86,86438.47,88486.25,71569.44,59389.676,94540.66,90730.56,92316.76,92026.945,90945.29,89546.29,92209.51,95965.34,93197.07,95314.23,89116,92018.445,92572.51,93821.47,91858.266,96281.04,88394.016,96517.11,93910.04,97445.08,97231.336,96126.336,97671.96,97676.28,87642.74,96599.09,92839.41,101531.89,102754.41,97048.27,92979.33,102413.46,98534.99,89887.734,89792.88,101201.42,102045.17,99881.62,94188.195,96169.77,81803.91,95017.52,101082.49,111006.34,94125.3,101604.28,100218.78,102172.33,88290.586,102219.016
1442,336.1223403,2.3302405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34791.69,34575.805,37898.477,3766,39227.74,40926.59,37788.363,3766,38510.504,37572.98,39382.656,3766,39702.992,41504.656,43869.277,3766,43823.98,43544.492,39063.844,3766,40812.176,45937.63,45442.68,3766,42628.605,45684.785,44259.953,44082.37,31504.06,26870.803,43242.938,45780.266,41813.71,45151.555,43155.117,47459.34,47569.02,47193.223,44191.49,46158.887,44915.36,43389.234,45824.75,44670.85,44032.848,45631.81,46681.51,45240.008,45068.52,46576.516,50296.47,44352.043,45138.926,39728.363,37219.926,47549.504,33819.867,39442.71,38370.78,40297.125,36270.348,39012.023,38185.35,38386.44,40518.24,41170.242,43781.426,40870.125,41188.78,43765.56,43068.9,42978.734,42717.156,52878.99,46237.613,43865.645,43133.03,38600.61,41396.445,39872.46
1444,271.1442361,2.3303707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16174.496,16907.78,20611.912,3766,21882.809,24705.596,20555.49,3766,17874.795,22288.256,21702.035,3766,22438.344,20178.533,22981.498,3766,22878.768,22081.67,23865.729,3766,25387.86,31222.793,24965.256,3766,23855.611,27071.57,24946.188,23583.314,13459.268,11598.206,25897.305,28656.201,24552.281,23795.828,26131.568,28286.105,27172.24,28151.863,26735.592,28356.094,24021.459,25728.34,26759.135,24874.809,28937.988,30109.158,30721.05,26735.057,25950.143,26860.887,30249.68,29104.701,28208.146,22515.018,25143.941,28702.498,15506.469,22179.773,22028.61,20424.45,24145.56,23374.406,26081.613,26855.336,20117.867,26783.309,24427.959,22374.566,27232.559,30350.893,23712.363,35143.516,22462.895,34187.375,23471.186,24291.812,33013.082,31563.91,34166.754,37673.688
1445,377.1562145,2.3303242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61068.92,48376.01,57934.02,3766,81159.78,83445.164,76377.24,3766,63065.875,61611.066,63965.582,3766,69018.35,71911.88,75430.336,3766,70010.82,64382.324,67719.375,3766,75322.3,77780.19,72388.81,3766,61118.65,73148.53,63513.668,67763.164,39700.164,32060.71,66234.805,69436.734,58144.586,57321.414,60615.215,59633.297,63669.46,70431.39,67197.75,67934.52,55982.992,58073.99,61733.83,61921.13,67764.26,67283.78,67893.08,62766.273,59981.47,60627.332,66538.1,65458.375,64774.883,59201.89,61121.5,70997.25,47194.14,49256.867,48940.5,51594.605,46542.164,48706.746,44631.336,45950.4,37090.984,35527.53,36842.133,40832.152,28680.52,28456.213,27464.734,30271.297,18633.479,29624.832,18598.545,16288.382,12354.089,9660.993,14745.849,7141.741
1447,329.0781062,2.3318565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10501.202,11809.389,11291.124,3766,6132.0986,8916.475,12583.822,3766,8553.95,7628.1523,7858.9985,3766,3766,5822.9424,8323.936,3766,9574.486,4702.168,4979.1895,3766,12145.901,3766,3766,3766,7080.4775,7496.9746,3766,10748.59,5965.522,6164.949,4265.544,6905.84,3766,3766,6077.851,5615.5034,4541.4717,3766,6118.711,3865.5498,10812.068,4741.2637,6904.3857,12506.261,8385.871,3766,11444.232,3766,4119.966,5788.269,3766,5289.0527,8216.56,5285.342,3766,8709.447,5473.9653,7640.5674,3777.9375,3766,3766,4704.098,6470.5884,3766,6153.314,8979.605,4864.407,3766,10156.556,11598.402,8760.641,3766,13131.622,3766,12679.282,5260.1934,5367.549,11864.305,11481.097,6422.6167
1449,332.1079945,2.3308737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40014.207,42864.902,43266.902,3766,44288.96,42694.734,40634.45,3766,40600.184,43952.844,42475.004,3766,40342.168,42086.32,42704.113,3766,41343.96,42430.598,40163.164,3766,42037.62,45086.3,39224.164,3766,36626.14,38772.293,38994.78,39054.6,30790.738,25483.318,39758.23,37805.543,37944.016,36477.49,36807.004,39292.734,38361.23,38817.668,37294.117,37404.387,37275.598,36899.324,38202.9,38215.816,36869.457,36017.69,32691.576,38493.492,35980.47,33655.812,36302.35,33718.207,35875.156,26912.025,27601.936,36926.047,25830.305,28736.973,28297.81,25835.71,29051.658,29786.709,30151.045,28097.166,29708.137,31441.514,28095.89,29687.428,30578.568,29132.45,29979.969,32124.182,30320.97,33874.414,31154.512,29444.23,28517.268,28586.08,26353.078,28902.14
